,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year
2608,Arizona Senate - McCain vs. Kirkpatrick,Behavior Research Center,"McCain 42, Kirkpatrick 42",Tie,2016-04-15,2016.0
2609,Maryland Senate - Democratic Primary (Van Hollen vs. Edwards),PPP (D),"Van Hollen 42, Edwards 33",Van Hollen +9,2016-04-19,2016.0
2610,Wisconsin Senate - Johnson vs. Feingold,WPR/St. Norbert,"Feingold 51, Johnson 41",Feingold +10,2016-04-20,2016.0
2611,Pennsylvania Senate - Democratic Primary,Monmouth,"McGinty 39, Sestak 39, Fetterman 4",Tie,2016-04-20,2016.0
2612,New Hampshire Senate - Ayotte vs. Hassan,WMUR/UNH,"Ayotte 43, Hassan 42",Ayotte +1,2016-04-20,2016.0
2613,Pennsylvania Senate - Democratic Primary,Franklin & Marshall,"McGinty 29, Sestak 38, Fetterman 8",Sestak +9,2016-04-21,2016.0
2614,Maryland Senate - Democratic Primary (Van Hollen vs. Edwards),Monmouth,"Van Hollen 52, Edwards 36",Van Hollen +16,2016-04-21,2016.0
2615,Pennsylvania Senate - Democratic Primary,Harper (R),"McGinty 39, Sestak 33, Fetterman 15",McGinty +6,2016-04-25,2016.0
2616,Pennsylvania Senate - Democratic Primary,FOX 29/Opinion Savvy,"McGinty 39, Sestak 34, Fetterman 14",McGinty +5,2016-04-25,2016.0
2617,North Carolina Senate - Burr vs. Ross,PPP (D)*,"Burr 40, Ross 36",Burr +4,2016-04-27,2016.0
2618,California Senate - Open Primary,KABC/SurveyUSA,"Harris 29, Sanchez 18, Del Beccaro 10, Unz 8, Sundheim 7",Harris +11,2016-05-02,2016.0
2619,Ohio Senate - Portman vs. Strickland,PPP (D),"Strickland 38, Portman 38",Tie,2016-05-02,2016.0
2620,New York Senate - Long vs. Schumer,Siena,"Schumer 64, Long 24",Schumer +40,2016-05-03,2016.0
2621,North Carolina Senate - Burr vs. Ross,Civitas (R)*,"Burr 39, Ross 38",Burr +1,2016-05-05,2016.0
2622,New Hampshire Senate - Ayotte vs. Hassan,Dartmouth,"Ayotte 37, Hassan 35",Ayotte +2,2016-05-09,2016.0
2623,Ohio Senate - Portman vs. Strickland,Quinnipiac,"Strickland 43, Portman 42",Strickland +1,2016-05-11,2016.0
2624,Pennsylvania Senate - Toomey vs. McGinty,Quinnipiac,"Toomey 45, McGinty 44",Toomey +1,2016-05-11,2016.0
2625,Florida Senate - Jolly vs. Murphy,Quinnipiac,"Murphy 37, Jolly 34",Murphy +3,2016-05-11,2016.0
2626,Florida Senate - Lopez-Cantera vs. Murphy,Quinnipiac,"Murphy 38, Lopez-Cantera 34",Murphy +4,2016-05-11,2016.0
2627,Florida Senate - DeSantis vs. Murphy,Quinnipiac,"Murphy 36, DeSantis 35",Murphy +1,2016-05-11,2016.0
2628,Florida Senate - DeSantis vs. Grayson,Quinnipiac,"DeSantis 38, Grayson 36",DeSantis +2,2016-05-11,2016.0
2629,Florida Senate - Jolly vs. Grayson,Quinnipiac,"Jolly 37, Grayson 35",Jolly +2,2016-05-11,2016.0
2630,Florida Senate - Lopez-Cantera vs. Grayson,Quinnipiac,"Grayson 37, Lopez-Cantera 37",Tie,2016-05-11,2016.0
2631,Arizona Senate - Republican Primary (Aug. 30),PPP (D),"McCain 39, Ward 26, Meluskey 4, McBean 3, Van Steenwyk 2",McCain +13,2016-05-17,2016.0
2632,Arizona Senate - McCain vs. Kirkpatrick,PPP (D),"McCain 42, Kirkpatrick 36",McCain +6,2016-05-17,2016.0
2633,California Senate - Open Primary,KABC/SurveyUSA,"Harris 31, Sanchez 22, Del Beccaro 9, Unz 7, Sundheim 9",Harris +9,2016-05-23,2016.0
2634,North Carolina Senate - Burr vs. Ross,PPP (D)*,"Burr 39, Ross 36",Burr +3,2016-05-25,2016.0
2635,California Senate - Open Primary,PPIC,"Harris 27, Sanchez 19, Del Beccaro 8, Unz 6, Sundheim 3",Harris +8,2016-05-26,2016.0
2636,California Senate - Open Primary,Hoover/Golden State Poll,"Harris 26, Sanchez 13, Del Beccaro 6, Unz 6, Sundheim 6",Harris +13,2016-05-31,2016.0
2637,New Hampshire Senate - Ayotte vs. Hassan,Boston Herald/FPU,"Ayotte 48, Hassan 47",Ayotte +1,2016-05-31,2016.0
2638,New York Senate - Long vs. Schumer,Siena,"Schumer 64, Long 22",Schumer +42,2016-05-31,2016.0
2639,California Senate - Open Primary,NBC/WSJ/Marist,"Harris 37, Sanchez 19, Del Beccaro 8, Unz 5, Sundheim 5",Harris +18,2016-06-01,2016.0
2640,California Senate - Open Primary,Field*,"Harris 30, Sanchez 14, Del Beccaro 4, Unz 3, Sundheim 3",Harris +16,2016-06-03,2016.0
2641,Iowa Senate - Democratic Primary,Des Moines Register,"Judge 42, Hogg 25, Krause 6, Fiegen 5",Judge +17,2016-06-05,2016.0
2642,Connecticut Senate - Carter vs. Blumenthal,Quinnipiac,"Blumenthal 60, Carter 30",Blumenthal +30,2016-06-07,2016.0
2643,Connecticut Senate - Wolf vs. Blumenthal,Quinnipiac,"Blumenthal 62, Wolf 27",Blumenthal +35,2016-06-07,2016.0
2644,Wisconsin Senate - Johnson vs. Feingold,Marquette,"Feingold 51, Johnson 42",Feingold +9,2016-06-15,2016.0
2645,Florida Senate - Rubio vs. Grayson,PPP (D),"Rubio 42, Grayson 40",Rubio +2,2016-06-17,2016.0
2646,Florida Senate - Rubio vs. Murphy,PPP (D),"Rubio 41, Murphy 42",Murphy +1,2016-06-17,2016.0
2647,Pennsylvania Senate - Toomey vs. McGinty,Quinnipiac,"Toomey 49, McGinty 40",Toomey +9,2016-06-22,2016.0
2648,Ohio Senate - Portman vs. Strickland,Quinnipiac,"Portman 42, Strickland 42",Tie,2016-06-22,2016.0
2649,Florida Senate - Rubio vs. Murphy,Quinnipiac,"Rubio 47, Murphy 40",Rubio +7,2016-06-22,2016.0
2650,Arizona Senate - McCain vs. Kirkpatrick,Behavior Research Center,"McCain 40, Kirkpatrick 31",McCain +9,2016-06-22,2016.0
2651,Florida Senate - Rubio vs. Grayson,Quinnipiac,"Rubio 48, Grayson 40",Rubio +8,2016-06-22,2016.0
2652,North Carolina Senate - Burr vs. Ross,PPP (D)*,"Burr 40, Ross 37",Burr +3,2016-06-23,2016.0
2653,Arizona Senate - McCain vs. Kirkpatrick,PPP (D)*,"McCain 42, Kirkpatrick 40",McCain +2,2016-06-28,2016.0
2654,Iowa Senate - Grassley vs. Judge,PPP (D)*,"Grassley 46, Judge 39",Grassley +7,2016-06-28,2016.0
2655,New Hampshire Senate - Ayotte vs. Hassan,PPP (D)*,"Ayotte 42, Hassan 44",Hassan +2,2016-06-28,2016.0
2656,Ohio Senate - Portman vs. Strickland,PPP (D)*,"Portman 40, Strickland 39",Portman +1,2016-06-28,2016.0
2657,Pennsylvania Senate - Toomey vs. McGinty,PPP (D)*,"Toomey 40, McGinty 39",Toomey +1,2016-06-28,2016.0
2658,Wisconsin Senate - Johnson vs. Feingold,PPP (D)*,"Feingold 50, Johnson 37",Feingold +13,2016-06-28,2016.0
2659,Florida Senate - Rubio vs. Murphy,Bay News 9/SurveyUSA,"Rubio 43, Murphy 43",Tie,2016-06-29,2016.0
2660,New Hampshire Senate - Ayotte vs. Hassan,ARG,"Ayotte 51, Hassan 42",Ayotte +9,2016-06-29,2016.0
2661,New York Senate - Long vs. Schumer,Siena,"Schumer 66, Long 23",Schumer +43,2016-06-30,2016.0
2662,Iowa Senate - Grassley vs. Judge,Loras College,"Grassley 46, Judge 45",Grassley +1,2016-06-30,2016.0
2663,California Senate - Harris vs. Sanchez,Field,"Harris 39, Sanchez 24",Harris +15,2016-07-08,2016.0
2664,Florida Senate - Rubio vs. Murphy,JMC Analytics,"Rubio 40, Murphy 33",Rubio +7,2016-07-11,2016.0
2665,Colorado Senate - Glenn vs. Bennet,Harper (R),"Bennet 46, Glenn 40",Bennet +6,2016-07-11,2016.0
2666,Nevada Senate - Heck vs. Cortez Masto,Monmouth*,"Heck 42, Cortez Masto 40",Heck +2,2016-07-11,2016.0
2667,Florida Senate - Rubio vs. Grayson,JMC Analytics,"Rubio 41, Grayson 33",Rubio +8,2016-07-11,2016.0
2668,Iowa Senate - Grassley vs. Judge,Monmouth,"Grassley 52, Judge 42",Grassley +10,2016-07-12,2016.0
2669,Pennsylvania Senate - Toomey vs. McGinty,NBC/WSJ/Marist,"McGinty 47, Toomey 44",McGinty +3,2016-07-13,2016.0
2670,Iowa Senate - Grassley vs. Judge,NBC/WSJ/Marist,"Grassley 52, Judge 42",Grassley +10,2016-07-13,2016.0
2671,Colorado Senate - Glenn vs. Bennet vs. Tang Williams vs. Menconi,Monmouth,"Bennet 48, Glenn 35, Tang Williams 3, Menconi 2",Bennet +13,2016-07-13,2016.0
2672,Colorado Senate - Glenn vs. Bennet,FOX News,"Bennet 51, Glenn 36",Bennet +15,2016-07-13,2016.0
2673,Wisconsin Senate - Johnson vs. Feingold,Marquette,"Feingold 49, Johnson 44",Feingold +5,2016-07-13,2016.0
2674,Ohio Senate - Portman vs. Strickland,NBC/WSJ/Marist,"Portman 44, Strickland 44",Tie,2016-07-13,2016.0
2675,Pennsylvania Senate - Toomey vs. McGinty,Quinnipiac,"McGinty 39, Toomey 49",Toomey +10,2016-07-14,2016.0
2676,Florida Senate - Rubio vs. Murphy,Quinnipiac,"Rubio 50, Murphy 37",Rubio +13,2016-07-14,2016.0
2677,Florida Senate - Rubio vs. Grayson,Quinnipiac,"Rubio 50, Grayson 38",Rubio +12,2016-07-14,2016.0
2678,Ohio Senate - Portman vs. Strickland,Quinnipiac,"Portman 47, Strickland 40",Portman +7,2016-07-14,2016.0
2679,Colorado Senate - Glenn vs. Bennet,NBC/WSJ/Marist,"Bennet 53, Glenn 38",Bennet +15,2016-07-15,2016.0
2680,Missouri Senate - Blunt vs. Kander,PPP (D),"Blunt 41, Kander 38",Blunt +3,2016-07-15,2016.0
2681,Florida Senate - Rubio vs. Murphy,NBC/WSJ/Marist,"Rubio 47, Murphy 44",Rubio +3,2016-07-15,2016.0
2682,North Carolina Senate - Burr vs. Ross,NBC/WSJ/Marist,"Burr 48, Ross 41",Burr +7,2016-07-15,2016.0
2683,Kansas Senate - Moran vs. Singh,KSN News/SurveyUSA,"Moran 54, Singh 30",Moran +24,2016-07-16,2016.0
2684,Kansas Senate - Moran vs. Wiesner,KSN News/SurveyUSA,"Moran 52, Wiesner 33",Moran +19,2016-07-16,2016.0
2685,New York Senate - Long vs. Schumer,Quinnipiac,"Schumer 60, Long 28",Schumer +32,2016-07-19,2016.0
2686,New Hampshire Senate - Ayotte vs. Hassan,WMUR/UNH,"Hassan 45, Ayotte 42",Hassan +3,2016-07-20,2016.0
2687,Ohio Senate - Portman vs. Strickland,PPP (D),"Portman 43, Strickland 38",Portman +5,2016-07-25,2016.0
2688,Nevada Senate - Heck vs. Cortez Masto,KTNV/Rasmussen,"Heck 46, Cortez Masto 37",Heck +9,2016-07-25,2016.0
2689,Pennsylvania Senate - Toomey vs. McGinty,Suffolk University,"McGinty 43, Toomey 36",McGinty +7,2016-07-28,2016.0
2690,California Senate - Harris vs. Sanchez,PPIC,"Harris 38, Sanchez 20",Harris +18,2016-07-29,2016.0
2691,Missouri Senate - Blunt vs. Kander,St. Louis Post-Dispatch,"Blunt 47, Kander 43",Blunt +4,2016-07-29,2016.0
2692,Georgia Senate: Isakson vs. Barksdale,WXIA-TV/SurveyUSA*,"Isakson 48, Barksdale 39",Isakson +9,2016-08-01,2016.0
2693,Pennsylvania Senate - Toomey vs. McGinty,PPP (D),"McGinty 41, Toomey 42",Toomey +1,2016-08-01,2016.0
2694,Nevada Senate - Heck vs. Cortez Masto,KTNV/Rasmussen,"Heck 42, Cortez Masto 41",Heck +1,2016-08-02,2016.0
2695,Pennsylvania Senate - Toomey vs. McGinty,Franklin & Marshall,"McGinty 39, Toomey 38",McGinty +1,2016-08-04,2016.0
2696,New Hampshire Senate - Ayotte vs. Hassan,WBUR/MassINC,"Hassan 50, Ayotte 40",Hassan +10,2016-08-04,2016.0
2697,Georgia Senate: Isakson vs. Barksdale,Atlanta Journal-Constitution,"Isakson 48, Barksdale 42",Isakson +6,2016-08-05,2016.0
2698,Missouri Senate - Blunt vs. Kander,Remington Research (R)*,"Blunt 47, Kander 40",Blunt +7,2016-08-08,2016.0
2699,Kansas Senate - Moran vs. Wiesner,KSN News/SurveyUSA*,"Moran 52, Wiesner 32",Moran +20,2016-08-08,2016.0
2700,Georgia Senate: Isakson vs. Barksdale,JMC Analytics,"Isakson 39, Barksdale 30",Isakson +9,2016-08-08,2016.0
2701,Pennsylvania Senate - Toomey vs. McGinty,Susquehanna,"McGinty 42, Toomey 40",McGinty +2,2016-08-09,2016.0
2702,Ohio Senate - Portman vs. Strickland,NBC/WSJ/Marist,"Portman 48, Strickland 43",Portman +5,2016-08-10,2016.0
2703,Pennsylvania Senate - Toomey vs. McGinty,NBC/WSJ/Marist,"McGinty 48, Toomey 44",McGinty +4,2016-08-10,2016.0
2704,North Carolina Senate - Burr vs. Ross,PPP (D)*,"Burr 41, Ross 37",Burr +4,2016-08-10,2016.0
2705,Wisconsin Senate - Johnson vs. Feingold,Marquette,"Feingold 53, Johnson 42",Feingold +11,2016-08-10,2016.0
2706,Iowa Senate - Grassley vs. Judge,NBC/WSJ/Marist,"Grassley 52, Judge 42",Grassley +10,2016-08-10,2016.0
2707,Florida Senate - Rubio vs. Murphy,FOX 13/Opinion Savvy,"Rubio 45, Murphy 43",Rubio +2,2016-08-11,2016.0
2708,Florida Senate - Rubio vs. Murphy,Quinnipiac,"Rubio 48, Murphy 45",Rubio +3,2016-08-11,2016.0
2709,Florida Senate - Rubio vs. Grayson,Quinnipiac,"Rubio 49, Grayson 43",Rubio +6,2016-08-11,2016.0
2710,Ohio Senate - Portman vs. Strickland,Quinnipiac,"Portman 49, Strickland 40",Portman +9,2016-08-11,2016.0
2711,Pennsylvania Senate - Toomey vs. McGinty,Quinnipiac,"McGinty 47, Toomey 44",McGinty +3,2016-08-11,2016.0
2712,Iowa Senate - Grassley vs. Judge,Suffolk University,"Grassley 52, Judge 42",Grassley +10,2016-08-11,2016.0
2713,South Carolina Senate - Scott vs. Dixon,PPP (D)*,"Scott 45, Dixon 28",Scott +17,2016-08-11,2016.0
2714,Florida Senate - Rubio vs. Murphy,NBC/WSJ/Marist,"Rubio 49, Murphy 43",Rubio +6,2016-08-12,2016.0
2715,North Carolina Senate - Burr vs. Ross,NBC/WSJ/Marist,"Burr 44, Ross 46",Ross +2,2016-08-12,2016.0
2716,Colorado Senate - Glenn vs. Bennet,NBC/WSJ/Marist,"Bennet 53, Glenn 38",Bennet +15,2016-08-12,2016.0
2717,New Hampshire Senate - Ayotte vs. Hassan,CBS News/YouGov,"Hassan 42, Ayotte 41",Hassan +1,2016-08-14,2016.0
2718,Florida Senate - Rubio vs. Murphy,Monmouth,"Rubio 48, Murphy 43",Rubio +5,2016-08-16,2016.0
2719,Florida Senate - Rubio vs. Grayson,Monmouth,"Rubio 50, Grayson 39",Rubio +11,2016-08-16,2016.0
2720,Indiana Senate - Young vs. Bayh,Monmouth*,"Bayh 48, Young 41",Bayh +7,2016-08-17,2016.0
2721,Nevada Senate - Heck vs. Cortez Masto,Suffolk University*,"Heck 37, Cortez Masto 37",Tie,2016-08-18,2016.0
2722,Colorado Senate - Glenn vs. Bennet,Quinnipiac,"Bennet 54, Glenn 38",Bennet +16,2016-08-18,2016.0
2723,Iowa Senate - Grassley vs. Judge,Quinnipiac,"Grassley 51, Judge 42",Grassley +9,2016-08-18,2016.0
2724,Iowa Senate - Grassley vs. Judge,CBS News/YouGov,"Grassley 45, Judge 38",Grassley +7,2016-08-21,2016.0
2725,Ohio Senate - Portman vs. Strickland,CBS News/YouGov,"Portman 46, Strickland 39",Portman +7,2016-08-21,2016.0
2726,Ohio Senate - Portman vs. Strickland,Monmouth,"Portman 48, Strickland 40",Portman +8,2016-08-22,2016.0
2727,Missouri Senate - Blunt vs. Kander,Monmouth*,"Blunt 48, Kander 43",Blunt +5,2016-08-23,2016.0
2728,North Carolina Senate - Burr vs. Ross,CNN/ORC,"Burr 50, Ross 45",Burr +5,2016-08-24,2016.0
2729,North Carolina Senate - Burr vs. Ross,Monmouth*,"Burr 45, Ross 43",Burr +2,2016-08-24,2016.0
2730,Arizona Senate - McCain vs. Kirkpatrick,CNN/ORC,"McCain 52, Kirkpatrick 39",McCain +13,2016-08-24,2016.0
2731,Florida Senate - Rubio vs. Murphy,Florida Atlantic University,"Rubio 44, Murphy 39",Rubio +5,2016-08-24,2016.0
2732,Pennsylvania Senate - Toomey vs. McGinty,Emerson,"McGinty 39, Toomey 46",Toomey +7,2016-08-29,2016.0
2733,Ohio Senate - Portman vs. Strickland,Emerson,"Portman 40, Strickland 25",Portman +15,2016-08-29,2016.0
2734,Pennsylvania Senate - Toomey vs. McGinty,Monmouth*,"McGinty 45, Toomey 41",McGinty +4,2016-08-30,2016.0
2735,Wisconsin Senate - Johnson vs. Feingold,Monmouth,"Feingold 54, Johnson 41",Feingold +13,2016-08-31,2016.0
2736,Wisconsin Senate - Johnson vs. Feingold,Marquette,"Feingold 48, Johnson 45",Feingold +3,2016-08-31,2016.0
2737,New York Senate - Long vs. Schumer,Emerson,"Schumer 60, Long 23",Schumer +37,2016-08-31,2016.0
2738,North Carolina Senate - Burr vs. Ross,Emerson,"Burr 45, Ross 41",Burr +4,2016-08-31,2016.0
2739,Pennsylvania Senate - Toomey vs. McGinty,Franklin & Marshall,"McGinty 43, Toomey 38",McGinty +5,2016-09-01,2016.0
2740,New Hampshire Senate - Ayotte vs. Hassan,WMUR/UNH,"Hassan 44, Ayotte 42",Hassan +2,2016-09-01,2016.0
2741,North Carolina Senate - Burr vs. Ross,CBS News/YouGov,"Burr 40, Ross 41",Ross +1,2016-09-04,2016.0
2742,Pennsylvania Senate - Toomey vs. McGinty,CBS News/YouGov,"McGinty 39, Toomey 39",Tie,2016-09-04,2016.0
2743,Missouri Senate - Blunt vs. Kander,Remington Research (R),"Blunt 47, Kander 40",Blunt +7,2016-09-06,2016.0
2744,Maryland Senate - Szeliga vs. Van Hollen,OpinionWorks,"Van Hollen 55, Szeliga 26",Van Hollen +29,2016-09-06,2016.0
2745,Florida Senate - Rubio vs. Murphy,PPP (D)*,"Rubio 40, Murphy 37",Rubio +3,2016-09-07,2016.0
2746,Connecticut Senate - Carter vs. Blumenthal,Emerson,"Blumenthal 54, Carter 33",Blumenthal +21,2016-09-07,2016.0
2747,New Hampshire Senate - Ayotte vs. Hassan,Emerson,"Hassan 46, Ayotte 48",Ayotte +2,2016-09-07,2016.0
2748,North Carolina Senate - Burr vs. Ross,Suffolk*,"Burr 41, Ross 37",Burr +4,2016-09-08,2016.0
2749,North Carolina Senate - Burr vs. Ross,Suffolk*,"Ross 37, Burr 41",Burr +4,2016-09-08,2016.0
2750,Pennsylvania Senate - Toomey vs. McGinty,Quinnipiac,"McGinty 45, Toomey 46",Toomey +1,2016-09-09,2016.0
2751,Ohio Senate - Portman vs. Strickland,Quinnipiac,"Portman 51, Strickland 40",Portman +11,2016-09-09,2016.0
2752,Florida Senate - Rubio vs. Murphy,Quinnipiac,"Rubio 50, Murphy 43",Rubio +7,2016-09-09,2016.0
2753,North Carolina Senate - Burr vs. Ross,Quinnipiac,"Ross 43, Burr 49",Burr +6,2016-09-09,2016.0
2754,Indiana Senate - Young vs. Bayh,WTHR/Howey Politics*,"Bayh 44, Young 40",Bayh +4,2016-09-10,2016.0
2755,Georgia Senate: Isakson vs. Barksdale,NBC/WSJ/Marist,"Isakson 53, Barksdale 38",Isakson +15,2016-09-11,2016.0
2756,New Hampshire Senate - Ayotte vs. Hassan,NBC/WSJ/Marist,"Ayotte 52, Hassan 44",Ayotte +8,2016-09-11,2016.0
2757,Nevada Senate - Heck vs. Cortez Masto,NBC/WSJ/Marist,"Heck 47, Cortez Masto 45",Heck +2,2016-09-11,2016.0
2758,Arizona Senate - McCain vs. Kirkpatrick,NBC/WSJ/Marist,"McCain 57, Kirkpatrick 38",McCain +19,2016-09-11,2016.0
2759,California Senate - Harris vs. Sanchez,KABC/SurveyUSA,"Harris 44, Sanchez 27",Harris +17,2016-09-13,2016.0
2760,Kansas Senate - Moran vs. Wiesner,KSN News/SurveyUSA*,"Moran 50, Wiesner 34",Moran +16,2016-09-14,2016.0
2761,Nevada Senate - Heck vs. Cortez Masto,Monmouth*,"Heck 46, Cortez Masto 43",Heck +3,2016-09-14,2016.0
2762,Ohio Senate - Portman vs. Strickland,Bloomberg,"Portman 53, Strickland 36",Portman +17,2016-09-14,2016.0
2763,Ohio Senate - Portman vs. Strickland,CNN/ORC,"Portman 58, Strickland 37",Portman +21,2016-09-14,2016.0
2764,Florida Senate - Rubio vs. Murphy,CNN/ORC,"Rubio 54, Murphy 43",Rubio +11,2016-09-14,2016.0
2765,Arkansas Senate - Boozman vs. Eldridge,Emerson,"Boozman 44, Eldridge 30",Boozman +14,2016-09-15,2016.0
2766,Missouri Senate - Blunt vs. Kander,Emerson,"Blunt 40, Kander 42",Kander +2,2016-09-15,2016.0
2767,Colorado Senate - Glenn vs. Bennet,Emerson,"Bennet 46, Glenn 39",Bennet +7,2016-09-15,2016.0
2768,Georgia Senate: Isakson vs. Barksdale,FOX 5 Atlanta*,"Isakson 47, Barksdale 34",Isakson +13,2016-09-15,2016.0
2769,Ohio Senate - Portman vs. Strickland,Suffolk*,"Portman 39, Strickland 31",Portman +8,2016-09-15,2016.0
2770,Iowa Senate - Grassley vs. Judge,Monmouth,"Grassley 56, Judge 39",Grassley +17,2016-09-15,2016.0
2771,Georgia Senate: Isakson vs. Barksdale,Emerson,"Isakson 48, Barksdale 32",Isakson +16,2016-09-15,2016.0
2772,Pennsylvania Senate - Toomey vs. McGinty,Morning Call,"McGinty 41, Toomey 38",McGinty +3,2016-09-18,2016.0
2773,Georgia Senate: Isakson vs. Barksdale,Monmouth*,"Isakson 50, Barksdale 34",Isakson +16,2016-09-19,2016.0
2774,Florida Senate - Rubio vs. Murphy,NY Times/Siena,"Rubio 48, Murphy 42",Rubio +6,2016-09-19,2016.0
2775,Illinois Senate - Kirk vs. Duckworth,Loras,"Duckworth 41, Kirk 36",Duckworth +5,2016-09-20,2016.0
2776,New York Senate - Long vs. Schumer,Siena,"Schumer 69, Long 23",Schumer +46,2016-09-20,2016.0
2777,North Carolina Senate - Burr vs. Ross,Elon*,"Ross 44, Burr 43",Ross +1,2016-09-20,2016.0
2778,North Carolina Senate - Burr vs. Ross,PPP (D)*,"Ross 41, Burr 41",Tie,2016-09-21,2016.0
2779,North Carolina Senate - Burr vs. Ross,FOX News*,"Ross 37, Burr 43",Burr +6,2016-09-21,2016.0
2780,Nevada Senate - Heck vs. Cortez Masto,FOX News*,"Heck 43, Cortez Masto 36",Heck +7,2016-09-21,2016.0
2781,Ohio Senate - Portman vs. Strickland,FOX News,"Portman 51, Strickland 37",Portman +14,2016-09-21,2016.0
2782,Wisconsin Senate - Johnson vs. Feingold,Marquette,"Feingold 47, Johnson 41",Feingold +6,2016-09-21,2016.0
2783,Nevada Senate - Heck vs. Cortez Masto,KTNV/Rasmussen,"Heck 44, Cortez Masto 40",Heck +4,2016-09-21,2016.0
2784,New Hampshire Senate - Ayotte vs. Hassan,Monmouth*,"Ayotte 47, Hassan 45",Ayotte +2,2016-09-21,2016.0
2785,California Senate - Harris vs. Sanchez,Field,"Harris 42, Sanchez 20",Harris +22,2016-09-21,2016.0
2786,Colorado Senate - Glenn vs. Bennet,Rocky Mountain PBS,"Bennet 45, Glenn 32",Bennet +13,2016-09-22,2016.0
2787,Wisconsin Senate - Johnson vs. Feingold,Emerson,"Feingold 52, Johnson 42",Feingold +10,2016-09-22,2016.0
2788,Florida Senate - Rubio vs. Murphy,Suffolk*,"Rubio 43, Murphy 34",Rubio +9,2016-09-22,2016.0
2789,North Carolina Senate - Burr vs. Ross,NY Times/Siena,"Burr 42, Ross 46",Ross +4,2016-09-22,2016.0
2790,Illinois Senate - Kirk vs. Duckworth,Emerson,"Duckworth 41, Kirk 39",Duckworth +2,2016-09-22,2016.0
2791,Maryland Senate - Szeliga vs. Van Hollen,Goucher College*,"Van Hollen 54, Szeliga 24",Van Hollen +30,2016-09-22,2016.0
2792,California Senate - Harris vs. Sanchez,PPIC,"Harris 32, Sanchez 25",Harris +7,2016-09-22,2016.0
2793,Louisiana Senate - Open Primary,SMOR*,"Boustany 15, Kennedy 17, Campbell 9, Fayard 11, Fleming 8",Kennedy +2,2016-09-22,2016.0
2794,North Carolina Senate - Burr vs. Ross,NY Times/Siena,"Ross 46, Burr 42",Ross +4,2016-09-22,2016.0
2795,Louisiana Senate - Open Primary,SMOR*,"Kennedy 17, Boustany 15, Fayard 11, Campbell 9, Fleming 8",Kennedy +2,2016-09-22,2016.0
2796,Georgia Senate: Isakson vs. Barksdale,JMC Analytics*,"Isakson 41, Barksdale 28",Isakson +13,2016-09-23,2016.0
2797,Georgia Senate: Isakson vs. Barksdale,Quinnipiac,"Isakson 55, Barksdale 34",Isakson +21,2016-09-23,2016.0
2798,Iowa Senate - Grassley vs. Judge,Quinnipiac,"Grassley 55, Judge 43",Grassley +12,2016-09-23,2016.0
2799,Colorado Senate - Glenn vs. Bennet,Quinnipiac,"Bennet 52, Glenn 43",Bennet +9,2016-09-23,2016.0
2800,Pennsylvania Senate - Toomey vs. McGinty,Morning Call,"McGinty 40, Toomey 41",Toomey +1,2016-09-25,2016.0
2801,Colorado Senate - Glenn vs. Bennet,Gravis,"Bennet 43, Glenn 45",Glenn +2,2016-09-25,2016.0
2802,Ohio Senate - Portman vs. Strickland,Gravis,"Portman 44, Strickland 36",Portman +8,2016-09-25,2016.0
2803,North Carolina Senate - Burr vs. Ross,High Point*,"Ross 43, Burr 45",Burr +2,2016-09-26,2016.0
2804,North Carolina Senate - Burr vs. Ross,Gravis,"Ross 48, Burr 39",Ross +9,2016-09-26,2016.0
2805,Louisiana Senate - Open Primary,JMC Analytics*,"Boustany 15, Kennedy 11, Campbell 15, Fayard 12, Fleming 14",Tie,2016-09-26,2016.0
2806,North Carolina Senate - Burr vs. Ross,Gravis,"Burr 39, Ross 48",Ross +9,2016-09-26,2016.0
2807,North Carolina Senate - Burr vs. Ross,High Point*,"Burr 45, Ross 43",Burr +2,2016-09-26,2016.0
2808,Iowa Senate - Grassley vs. Judge,Loras,"Grassley 54, Judge 37",Grassley +17,2016-09-26,2016.0
2809,Pennsylvania Senate - Toomey vs. McGinty,Mercyhurst,"McGinty 42, Toomey 43",Toomey +1,2016-09-26,2016.0
2810,Pennsylvania Senate - Toomey vs. McGinty,Harper (R)*,"McGinty 42, Toomey 42",Tie,2016-09-26,2016.0
2811,Pennsylvania Senate - Toomey vs. McGinty,Gravis,"McGinty 43, Toomey 39",McGinty +4,2016-09-26,2016.0
