,Unnamed: 0,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year,score
2794,2794,North Carolina Senate - Burr vs. Ross,NY Times/Siena,"Ross 46, Burr 42",4,2016-09-22,2016.0,12.0
2795,2795,Louisiana Senate - Open Primary,SMOR*,"Kennedy 17, Boustany 15, Fayard 11, Campbell 9, Fleming 8",2,2016-09-22,2016.0,0.0
2796,2796,Georgia Senate: Isakson vs. Barksdale,JMC Analytics*,"Isakson 41, Barksdale 28",13,2016-09-23,2016.0,0.0
2797,2797,Georgia Senate: Isakson vs. Barksdale,Quinnipiac,"Isakson 55, Barksdale 34",21,2016-09-23,2016.0,11.0
2798,2798,Iowa Senate - Grassley vs. Judge,Quinnipiac,"Grassley 55, Judge 43",12,2016-09-23,2016.0,11.0
2799,2799,Colorado Senate - Glenn vs. Bennet,Quinnipiac,"Bennet 52, Glenn 43",9,2016-09-23,2016.0,11.0
2800,2800,Pennsylvania Senate - Toomey vs. McGinty,Morning Call,"McGinty 40, Toomey 41",1,2016-09-25,2016.0,0.0
2801,2801,Colorado Senate - Glenn vs. Bennet,Gravis,"Bennet 43, Glenn 45",2,2016-09-25,2016.0,7.0
2802,2802,Ohio Senate - Portman vs. Strickland,Gravis,"Portman 44, Strickland 36",8,2016-09-25,2016.0,7.0
2803,2803,North Carolina Senate - Burr vs. Ross,High Point*,"Ross 43, Burr 45",2,2016-09-26,2016.0,10.0
2804,2804,North Carolina Senate - Burr vs. Ross,Gravis,"Ross 48, Burr 39",9,2016-09-26,2016.0,7.0
2805,2805,Louisiana Senate - Open Primary,JMC Analytics*,"Boustany 15, Kennedy 11, Campbell 15, Fayard 12, Fleming 14",0,2016-09-26,2016.0,0.0
2806,2806,North Carolina Senate - Burr vs. Ross,Gravis,"Burr 39, Ross 48",9,2016-09-26,2016.0,7.0
2807,2807,North Carolina Senate - Burr vs. Ross,High Point*,"Burr 45, Ross 43",2,2016-09-26,2016.0,10.0
2808,2808,Iowa Senate - Grassley vs. Judge,Loras,"Grassley 54, Judge 37",17,2016-09-26,2016.0,8.0
2809,2809,Pennsylvania Senate - Toomey vs. McGinty,Mercyhurst,"McGinty 42, Toomey 43",1,2016-09-26,2016.0,0.0
2810,2810,Pennsylvania Senate - Toomey vs. McGinty,Harper (R)*,"McGinty 42, Toomey 42",0,2016-09-26,2016.0,9.0
2811,2811,Pennsylvania Senate - Toomey vs. McGinty,Gravis,"McGinty 43, Toomey 39",4,2016-09-26,2016.0,7.0
2812,2812,Pennsylvania Senate - Toomey vs. McGinty,CNN/ORC,"McGinty 49, Toomey 46",3,2016-09-26,2016.0,10.0
2813,2813,Colorado Senate - Glenn vs. Bennet,CNN/ORC,"Bennet 53, Glenn 43",10,2016-09-26,2016.0,10.0
2814,2814,California Senate - Harris vs. Sanchez,KABC/SurveyUSA,"Harris 40, Sanchez 29",11,2016-09-29,2016.0,12.0
2815,2815,Florida Senate - Rubio vs. Murphy,FOX 13/Opinion Savvy,"Rubio 47, Murphy 43",4,2016-09-30,2016.0,7.0
2816,2816,New Hampshire Senate - Ayotte vs. Hassan,WBUR/MassINC,"Ayotte 46, Hassan 48",2,2016-09-30,2016.0,11.0
2817,2817,Nevada Senate - Heck vs. Cortez Masto,Suffolk*,"Heck 38, Cortez Masto 35",3,2016-09-30,2016.0,10.0
2818,2818,Nevada Senate - Heck vs. Cortez Masto,Las Vegas Review-Journal,"Heck 47, Cortez Masto 45",2,2016-10-02,2016.0,0.0
2819,2819,Colorado Senate - Glenn vs. Bennet,Monmouth*,"Bennet 53, Glenn 35",18,2016-10-03,2016.0,13.0
2820,2820,North Carolina Senate - Burr vs. Ross,Bloomberg,"Burr 44, Ross 46",2,2016-10-03,2016.0,0.0
2821,2821,Florida Senate - Rubio vs. Murphy,Mason-Dixon*,"Rubio 47, Murphy 40",7,2016-10-03,2016.0,10.0
2822,2822,Nevada Senate - Heck vs. Cortez Masto,UNLV/Hart Research (D),"Heck 47, Cortez Masto 46",1,2016-10-04,2016.0,0.0
2823,2823,Pennsylvania Senate - Toomey vs. McGinty,Monmouth*,"McGinty 46, Toomey 46",0,2016-10-04,2016.0,13.0
2824,2824,Pennsylvania Senate - Toomey vs. McGinty,Franklin & Marshall*,"McGinty 41, Toomey 35",6,2016-10-04,2016.0,8.0
2825,2825,North Carolina Senate - Burr vs. Ross,Elon*,"Burr 43, Ross 44",1,2016-10-04,2016.0,11.0
2826,2826,Illinois Senate - Kirk vs. Duckworth,The Simon Poll/SIU*,"Duckworth 48, Kirk 34",14,2016-10-04,2016.0,7.0
2827,2827,Florida Senate - Rubio vs. Murphy,Quinnipiac,"Rubio 48, Murphy 44",4,2016-10-05,2016.0,11.0
2828,2828,Ohio Senate - Portman vs. Strickland,Quinnipiac,"Portman 55, Strickland 38",17,2016-10-05,2016.0,11.0
2829,2829,Ohio Senate - Portman vs. Strickland,Monmouth,"Portman 54, Strickland 39",15,2016-10-05,2016.0,13.0
2830,2830,North Carolina Senate - Burr vs. Ross,Quinnipiac,"Burr 46, Ross 46",0,2016-10-05,2016.0,11.0
2831,2831,North Carolina Senate - Burr vs. Ross,WRAL-TV/SurveyUSA*,"Burr 46, Ross 44",2,2016-10-05,2016.0,12.0
2832,2832,Pennsylvania Senate - Toomey vs. McGinty,Quinnipiac,"McGinty 42, Toomey 50",8,2016-10-05,2016.0,11.0
2833,2833,Maryland Senate - Szeliga vs. Van Hollen,Wash Post/Univ. of Maryland*,"Van Hollen 58, Szeliga 29",29,2016-10-06,2016.0,0.0
2834,2834,Arizona Senate - McCain vs. Kirkpatrick,Emerson,"McCain 52, Kirkpatrick 36",16,2016-10-06,2016.0,10.0
2835,2835,Florida Senate - Rubio vs. Murphy,Emerson,"Rubio 47, Murphy 39",8,2016-10-06,2016.0,10.0
2836,2836,Ohio Senate - Portman vs. Strickland,PPP (D),"Portman 51, Strickland 36",15,2016-10-06,2016.0,9.0
2837,2837,New Hampshire Senate - Ayotte vs. Hassan,Boston Globe/Suffolk*,"Ayotte 47, Hassan 41",6,2016-10-06,2016.0,10.0
2838,2838,Nevada Senate - Heck vs. Cortez Masto,Emerson,"Heck 45, Cortez Masto 41",4,2016-10-06,2016.0,10.0
2839,2839,Indiana Senate - Young vs. Bayh,WTHR/Howey Politics*,"Bayh 42, Young 41",1,2016-10-07,2016.0,8.0
2840,2840,Florida Senate - Rubio vs. Murphy,Gravis,"Rubio 44, Murphy 40",4,2016-10-07,2016.0,7.0
2841,2841,Wisconsin Senate - Johnson vs. Feingold,Gravis,"Feingold 53, Johnson 41",12,2016-10-07,2016.0,7.0
2842,2842,Alaska Senate - Murkowski vs. Metcalfe vs. Miller vs. Stock,Moore Info. (R)*,"Murkowski 49, Miller 16, Metcalfe 9, Stock 8",33,2016-10-08,2016.0,0.0
2843,2843,Oregon Senate - Wyden vs. Callahan,Gravis,"Wyden 52, Callahan 33",19,2016-10-08,2016.0,7.0
2844,2844,Colorado Senate - Glenn vs. Bennet,Gravis,"Bennet 47, Glenn 39",8,2016-10-08,2016.0,7.0
2845,2845,Wisconsin Senate - Johnson vs. Feingold,CBS News/YouGov,"Feingold 45, Johnson 42",3,2016-10-09,2016.0,11.0
2846,2846,Pennsylvania Senate - Toomey vs. McGinty,NBC/WSJ/Marist,"McGinty 48, Toomey 44",4,2016-10-09,2016.0,12.0
2847,2847,Pennsylvania Senate - Toomey vs. McGinty,CBS News/YouGov,"McGinty 42, Toomey 42",0,2016-10-09,2016.0,11.0
2848,2848,Ohio Senate - Portman vs. Strickland,CBS News/YouGov,"Portman 49, Strickland 38",11,2016-10-09,2016.0,11.0
2849,2849,Florida Senate - Rubio vs. Murphy,NBC/WSJ/Marist,"Rubio 48, Murphy 46",2,2016-10-09,2016.0,12.0
2850,2850,North Carolina Senate - Burr vs. Ross,High Point*,"Burr 47, Ross 42",5,2016-10-10,2016.0,10.0
2851,2851,Wisconsin Senate - Johnson vs. Feingold,Loras,"Feingold 40, Johnson 45",5,2016-10-10,2016.0,8.0
2852,2852,Pennsylvania Senate - Toomey vs. McGinty,Susquehanna*,"Toomey 42, McGinty 38",4,2016-10-11,2016.0,7.0
2853,2853,Florida Senate - Rubio vs. Murphy,Univ. of North Florida,"Rubio 48, Murphy 41",7,2016-10-11,2016.0,0.0
2854,2854,Wisconsin Senate - Johnson vs. Feingold,Marquette,"Feingold 48, Johnson 46",2,2016-10-12,2016.0,12.0
2855,2855,Florida Senate - Rubio vs. Murphy,Opinion Savvy,"Rubio 48, Murphy 44",4,2016-10-12,2016.0,7.0
2856,2856,Missouri Senate - Blunt vs. Kander,Monmouth*,"Blunt 46, Kander 44",2,2016-10-12,2016.0,13.0
2857,2857,North Carolina Senate - Burr vs. Ross,Suffolk*,"Burr 40, Ross 36",4,2016-10-13,2016.0,10.0
2858,2858,North Carolina Senate - Burr vs. Ross,Emerson,"Burr 45, Ross 43",2,2016-10-13,2016.0,10.0
2859,2859,North Carolina Senate - Burr vs. Ross,NBC/WSJ/Marist,"Burr 46, Ross 46",0,2016-10-13,2016.0,12.0
2860,2860,Utah Senate - Lee vs. Snow,Monmouth,"Lee 60, Snow 31",29,2016-10-13,2016.0,13.0
2861,2861,Ohio Senate - Portman vs. Strickland,Emerson,"Portman 47, Strickland 30",17,2016-10-13,2016.0,10.0
2862,2862,Ohio Senate - Portman vs. Strickland,NBC/WSJ/Marist,"Portman 55, Strickland 37",18,2016-10-13,2016.0,12.0
2863,2863,Georgia Senate: Isakson vs. Barksdale,Landmark Communications*,"Isakson 50, Barksdale 37",13,2016-10-13,2016.0,9.0
2864,2864,New Hampshire Senate - Ayotte vs. Hassan,UMass Lowell/7News,"Ayotte 45, Hassan 44",1,2016-10-13,2016.0,0.0
2865,2865,Pennsylvania Senate - Toomey vs. McGinty,Bloomberg,"Toomey 45, McGinty 47",2,2016-10-13,2016.0,0.0
2866,2866,Florida Senate - Rubio vs. Murphy,PPP (D)*,"Rubio 48, Murphy 43",5,2016-10-14,2016.0,0.0
2867,2867,Indiana Senate - Young vs. Bayh,Monmouth*,"Bayh 48, Young 42",6,2016-10-14,2016.0,13.0
2868,2868,Oregon Senate - Wyden vs. Callahan,KATU-TV/SurveyUSA,"Wyden 54, Callahan 32",22,2016-10-14,2016.0,12.0
2869,2869,New Hampshire Senate - Ayotte vs. Hassan,WBUR/MassINC,"Ayotte 47, Hassan 47",0,2016-10-14,2016.0,11.0
2870,2870,Nevada Senate - Heck vs. Cortez Masto,8 News NOW - Las Vegas,"Cortez Masto 40, Heck 35",5,2016-10-15,2016.0,0.0
2871,2871,Colorado Senate - Glenn vs. Bennet,Gravis,"Bennet 48, Glenn 38",10,2016-10-16,2016.0,7.0
2872,2872,Florida Senate - Rubio vs. Murphy,Gravis,"Rubio 44, Murphy 36",8,2016-10-16,2016.0,7.0
2873,2873,Nevada Senate - Heck vs. Cortez Masto,CBS News/YouGov,"Cortez Masto 39, Heck 39",0,2016-10-16,2016.0,11.0
2874,2874,California Senate - Harris vs. Sanchez,KABC/SurveyUSA,"Harris 45, Sanchez 24",21,2016-10-17,2016.0,12.0
2875,2875,Nevada Senate - Heck vs. Cortez Masto,CNN/ORC,"Cortez Masto 52, Heck 45",7,2016-10-17,2016.0,10.0
2876,2876,Ohio Senate - Portman vs. Strickland,CNN/ORC,"Portman 56, Strickland 40",16,2016-10-17,2016.0,10.0
2877,2877,North Carolina Senate - Burr vs. Ross,CNN/ORC,"Burr 48, Ross 47",1,2016-10-17,2016.0,10.0
2878,2878,Colorado Senate - Glenn vs. Bennet,Magellan Strategies (R)*,"Bennet 47, Glenn 32",15,2016-10-18,2016.0,0.0
2879,2879,Nevada Senate - Heck vs. Cortez Masto,Monmouth*,"Cortez Masto 42, Heck 45",3,2016-10-18,2016.0,13.0
2880,2880,Colorado Senate - Glenn vs. Bennet,Quinnipiac,"Bennet 56, Glenn 38",18,2016-10-18,2016.0,11.0
2881,2881,Pennsylvania Senate - Toomey vs. McGinty,Quinnipiac,"Toomey 49, McGinty 45",4,2016-10-18,2016.0,11.0
2882,2882,Florida Senate - Rubio vs. Murphy,Quinnipiac,"Rubio 49, Murphy 47",2,2016-10-18,2016.0,11.0
2883,2883,Wisconsin Senate - Johnson vs. Feingold,WPR/St. Norbert,"Feingold 52, Johnson 40",12,2016-10-18,2016.0,11.0
2884,2884,Ohio Senate - Portman vs. Strickland,Quinnipiac,"Portman 54, Strickland 41",13,2016-10-18,2016.0,11.0
2885,2885,Pennsylvania Senate - Toomey vs. McGinty,Emerson,"Toomey 46, McGinty 43",3,2016-10-19,2016.0,10.0
2886,2886,New Hampshire Senate - Ayotte vs. Hassan,Emerson,"Ayotte 45, Hassan 45",0,2016-10-19,2016.0,10.0
2887,2887,North Carolina Senate - Burr vs. Ross,SurveyUSA*,"Burr 45, Ross 43",2,2016-10-19,2016.0,12.0
2888,2888,Missouri Senate - Blunt vs. Kander,Emerson,"Blunt 44, Kander 44",0,2016-10-19,2016.0,10.0
2889,2889,Vermont Senate - Milne vs. Leahy,Vermont Public Radio*,"Leahy 59, Milne 22",37,2016-10-19,2016.0,0.0
2890,2890,New York Senate - Long vs. Schumer,Siena,"Schumer 66, Long 27",39,2016-10-19,2016.0,12.0
2891,2891,Kansas Senate - Moran vs. Wiesner,KSN News/SurveyUSA*,"Moran 56, Wiesner 31",25,2016-10-19,2016.0,12.0
2892,2892,Wisconsin Senate - Johnson vs. Feingold,Monmouth*,"Feingold 52, Johnson 44",8,2016-10-19,2016.0,13.0
2893,2893,North Carolina Senate - Burr vs. Ross,Civitas (R)*,"Burr 45, Ross 37",8,2016-10-19,2016.0,0.0
2894,2894,New Hampshire Senate - Ayotte vs. Hassan,WMUR/UNH,"Ayotte 39, Hassan 48",9,2016-10-20,2016.0,0.0
2895,2895,Louisiana Senate - Open Primary,FOX 8/Mason-Dixon,"Kennedy 24, Campbell 19, Fayard 12, Boustany 11, Fleming 10, Duke 5",5,2016-10-20,2016.0,10.0
2896,2896,Utah Senate - Lee vs. Snow,Heat Street/Rasmussen*,"Lee 57, Snow 25",32,2016-10-20,2016.0,7.0
2897,2897,Ohio Senate - Portman vs. Strickland,Suffolk*,"Portman 46, Strickland 31",15,2016-10-20,2016.0,10.0
2898,2898,Florida Senate - Rubio vs. Murphy,FOX 13/Opinion Savvy,"Rubio 46, Murphy 46",0,2016-10-21,2016.0,7.0
2899,2899,Indiana Senate - Young vs. Bayh,WISH-TV,"Bayh 49, Young 43",6,2016-10-21,2016.0,0.0
2900,2900,Georgia Senate: Isakson vs. Barksdale,FOX 5/Opinion Savvy*,"Isakson 51, Barksdale 42",9,2016-10-21,2016.0,7.0
2901,2901,Florida Senate - Rubio vs. Murphy,CBS News/YouGov,"Rubio 44, Murphy 42",2,2016-10-23,2016.0,11.0
2902,2902,North Carolina Senate - Burr vs. Ross,PPP (D)*,"Burr 42, Ross 41",1,2016-10-24,2016.0,0.0
2903,2903,North Carolina Senate - Burr vs. Ross,Monmouth*,"Burr 49, Ross 43",6,2016-10-24,2016.0,13.0
2904,2904,Idaho Senate - Crapo vs. Sturgill,Emerson,"Crapo 57, Sturgill 24",33,2016-10-25,2016.0,10.0
2905,2905,Arkansas Senate - Boozman vs. Eldridge,Talk Business/Hendrix College*,"Boozman 52, Eldridge 34",18,2016-10-25,2016.0,8.0
2906,2906,Indiana Senate - Young vs. Bayh,Gravis*,"Bayh 39, Young 37",2,2016-10-25,2016.0,7.0
2907,2907,Nevada Senate - Heck vs. Cortez Masto,Las Vegas Review-Journal,"Cortez Masto 45, Heck 44",1,2016-10-25,2016.0,0.0
2908,2908,Nevada Senate - Heck vs. Cortez Masto,KTNV/Rasmussen,"Cortez Masto 43, Heck 41",2,2016-10-25,2016.0,7.0
2909,2909,North Carolina Senate - Burr vs. Ross,NY Times/Siena,"Burr 46, Ross 47",1,2016-10-25,2016.0,12.0
2910,2910,New Hampshire Senate - Ayotte vs. Hassan,UMass Amherst/WBZ*,"Ayotte 48, Hassan 44",4,2016-10-25,2016.0,0.0
2911,2911,Arizona Senate - McCain vs. Kirkpatrick,Monmouth*,"McCain 50, Kirkpatrick 40",10,2016-10-25,2016.0,13.0
2912,2912,Florida Senate - Rubio vs. Murphy,Bloomberg,"Rubio 51, Murphy 41",10,2016-10-26,2016.0,0.0
2913,2913,New Hampshire Senate - Ayotte vs. Hassan,Monmouth*,"Ayotte 46, Hassan 46",0,2016-10-26,2016.0,13.0
2914,2914,Florida Senate - Rubio vs. Murphy,Bay News 9/SurveyUSA,"Rubio 45, Murphy 41",4,2016-10-26,2016.0,12.0
2915,2915,New Hampshire Senate - Ayotte vs. Hassan,NBC/WSJ/Marist,"Ayotte 48, Hassan 47",1,2016-10-26,2016.0,12.0
2916,2916,Iowa Senate - Grassley vs. Judge,Quinnipiac,"Grassley 56, Judge 38",18,2016-10-28,2016.0,11.0
2917,2917,North Carolina Senate - Burr vs. Ross,Quinnipiac,"Burr 48, Ross 47",1,2016-10-28,2016.0,11.0
2918,2918,Missouri Senate - Blunt vs. Kander,St. Louis Post-Dispatch,"Blunt 47, Kander 46",1,2016-10-28,2016.0,0.0
2919,2919,New Hampshire Senate - Ayotte vs. Hassan,Emerson,"Ayotte 50, Hassan 44",6,2016-10-28,2016.0,10.0
2920,2920,Georgia Senate: Isakson vs. Barksdale,Quinnipiac,"Isakson 54, Barksdale 40",14,2016-10-28,2016.0,11.0
2921,2921,Pennsylvania Senate - Toomey vs. McGinty,Emerson,"McGinty 45, Toomey 43",2,2016-10-28,2016.0,10.0
2922,2922,Nevada Senate - Heck vs. Cortez Masto,Gravis,"Heck 44, Cortez Masto 50",6,2016-10-28,2016.0,7.0
2923,2923,Florida Senate - Rubio vs. Murphy,Emerson,"Rubio 49, Murphy 47",2,2016-10-29,2016.0,10.0
2924,2924,Ohio Senate - Portman vs. Strickland,Emerson,"Portman 49, Strickland 35",14,2016-10-29,2016.0,10.0
2925,2925,North Carolina Senate - Burr vs. Ross,Emerson,"Burr 48, Ross 44",4,2016-10-29,2016.0,10.0
2926,2926,Nevada Senate - Heck vs. Cortez Masto,Emerson,"Heck 48, Cortez Masto 44",4,2016-10-29,2016.0,10.0
2927,2927,Wisconsin Senate - Johnson vs. Feingold,Emerson,"Feingold 49, Johnson 44",5,2016-10-29,2016.0,10.0
2928,2928,Pennsylvania Senate - Toomey vs. McGinty,Morning Call,"McGinty 41, Toomey 41",0,2016-10-29,2016.0,0.0
2929,2929,Louisiana Senate - Open Primary,University of New Orleans,"Kennedy 22, Campbell 15, Boustany 15, Fayard 10, Fleming 11, Maness 4",7,2016-10-30,2016.0,6.0
2930,2930,North Carolina Senate - Burr vs. Ross,CBS News/YouGov,"Burr 44, Ross 44",0,2016-10-30,2016.0,11.0
2931,2931,North Carolina Senate - Burr vs. Ross,Gravis,"Burr 45, Ross 48",3,2016-10-30,2016.0,7.0
2932,2932,North Carolina Senate - Burr vs. Ross,NBC/WSJ/Marist,"Burr 48, Ross 48",0,2016-10-30,2016.0,12.0
2933,2933,Arizona Senate - McCain vs. Kirkpatrick,CBS News/YouGov,"McCain 43, Kirkpatrick 38",5,2016-10-30,2016.0,11.0
2934,2934,Florida Senate - Rubio vs. Murphy,Gravis,"Rubio 46, Murphy 46",0,2016-10-30,2016.0,7.0
2935,2935,Florida Senate - Rubio vs. Murphy,NBC/WSJ/Marist,"Rubio 51, Murphy 43",8,2016-10-30,2016.0,12.0
2936,2936,Colorado Senate - Glenn vs. Bennet,CBS News/YouGov,"Bennet 46, Glenn 41",5,2016-10-30,2016.0,11.0
2937,2937,South Dakota Senate - Thune vs. Williams,Nielson Brothers,"Thune 54, Williams 35",19,2016-10-31,2016.0,2.0
2938,2938,Pennsylvania Senate - Toomey vs. McGinty,Gravis,"McGinty 45, Toomey 41",4,2016-10-31,2016.0,7.0
2939,2939,Indiana Senate - Young vs. Bayh,Monmouth*,"Young 45, Bayh 45",0,2016-10-31,2016.0,13.0
2940,2940,New Hampshire Senate - Ayotte vs. Hassan,WMUR/UNH,"Ayotte 44, Hassan 46",2,2016-10-31,2016.0,0.0
2941,2941,Illinois Senate - Kirk vs. Duckworth,Emerson,"Duckworth 54, Kirk 36",18,2016-11-01,2016.0,10.0
2942,2942,Missouri Senate - Blunt vs. Kander,Monmouth*,"Blunt 47, Kander 46",1,2016-11-01,2016.0,13.0
2943,2943,Pennsylvania Senate - Toomey vs. McGinty,Franklin & Marshall*,"McGinty 47, Toomey 35",12,2016-11-01,2016.0,8.0
2944,2944,North Carolina Senate - Burr vs. Ross,Elon*,"Burr 45, Ross 42",3,2016-11-01,2016.0,11.0
2945,2945,Kentucky Senate - Paul vs. Gray,Western Kentucky Univ.,"Paul 55, Gray 39",16,2016-11-01,2016.0,7.0
2946,2946,Florida Senate - Rubio vs. Murphy,CNN/ORC,"Rubio 49, Murphy 48",1,2016-11-02,2016.0,10.0
2947,2947,Nevada Senate - Heck vs. Cortez Masto,CNN/ORC,"Cortez Masto 47, Heck 49",2,2016-11-02,2016.0,10.0
2948,2948,North Carolina Senate - Burr vs. Ross,WRAL-TV/SurveyUSA*,"Burr 49, Ross 43",6,2016-11-02,2016.0,12.0
2949,2949,Wisconsin Senate - Johnson vs. Feingold,Marquette*,"Feingold 45, Johnson 44",1,2016-11-02,2016.0,12.0
2950,2950,Georgia Senate: Isakson vs. Barksdale,Emerson,"Isakson 48, Barksdale 40",8,2016-11-02,2016.0,10.0
2951,2951,Colorado Senate - Glenn vs. Bennet,Emerson,"Bennet 47, Glenn 42",5,2016-11-02,2016.0,10.0
2952,2952,Arizona Senate - McCain vs. Kirkpatrick,Emerson,"McCain 46, Kirkpatrick 40",6,2016-11-02,2016.0,10.0
2953,2953,Arizona Senate - McCain vs. Kirkpatrick,CNN/ORC,"McCain 54, Kirkpatrick 41",13,2016-11-02,2016.0,10.0
2954,2954,Pennsylvania Senate - Toomey vs. McGinty,Monmouth,"McGinty 47, Toomey 44",3,2016-11-02,2016.0,13.0
2955,2955,Pennsylvania Senate - Toomey vs. McGinty,Susquehanna,"McGinty 47, Toomey 41",6,2016-11-02,2016.0,7.0
2956,2956,Nevada Senate - Heck vs. Cortez Masto,8 News NOW - Las Vegas*,"Heck 43, Cortez Masto 45",2,2016-11-02,2016.0,0.0
2957,2957,Pennsylvania Senate - Toomey vs. McGinty,CNN/ORC,"McGinty 51, Toomey 46",5,2016-11-02,2016.0,10.0
2958,2958,Nevada Senate - Heck vs. Cortez Masto,CNN/ORC,"Heck 49, Cortez Masto 47",2,2016-11-02,2016.0,10.0
2959,2959,Missouri Senate - Blunt vs. Kander,Emerson,"Blunt 45, Kander 45",0,2016-11-02,2016.0,10.0
2960,2960,Missouri Senate - Blunt vs. Kander,Remington Research (R)*,"Blunt 48, Kander 44",4,2016-11-02,2016.0,6.0
2961,2961,Florida Senate - Rubio vs. Murphy,Quinnipiac,"Rubio 50, Murphy 44",6,2016-11-03,2016.0,11.0
2962,2962,Pennsylvania Senate - Toomey vs. McGinty,Quinnipiac,"McGinty 48, Toomey 47",1,2016-11-03,2016.0,11.0
2963,2963,New Hampshire Senate - Ayotte vs. Hassan,WBUR/MassINC,"Ayotte 51, Hassan 45",6,2016-11-03,2016.0,11.0
2964,2964,North Carolina Senate - Burr vs. Ross,Quinnipiac,"Burr 45, Ross 49",4,2016-11-03,2016.0,11.0
2965,2965,Ohio Senate - Portman vs. Strickland,Quinnipiac,"Portman 56, Strickland 38",18,2016-11-03,2016.0,11.0
2966,2966,New Hampshire Senate - Ayotte vs. Hassan,Boston Globe/Suffolk*,"Ayotte 44, Hassan 42",2,2016-11-03,2016.0,10.0
2967,2967,Utah Senate - Lee vs. Snow,Monmouth,"Lee 61, Snow 28",33,2016-11-03,2016.0,13.0
2968,2968,Colorado Senate - Glenn vs. Bennet,University of Denver,"Bennet 48, Glenn 40",8,2016-11-03,2016.0,8.0
2969,2969,Utah Senate - Lee vs. Snow,Heat Street/Rasmussen,"Lee 59, Snow 27",32,2016-11-03,2016.0,7.0
2970,2970,Georgia Senate: Isakson vs. Barksdale,NBC/WSJ/Marist*,"Isakson 48, Barksdale 37",11,2016-11-03,2016.0,12.0
2971,2971,Arizona Senate - McCain vs. Kirkpatrick,NBC/WSJ/Marist,"McCain 55, Kirkpatrick 39",16,2016-11-03,2016.0,12.0
2972,2972,Kansas Senate - Moran vs. Wiesner,Fort Hays St. University,"Moran 77, Wiesner 13",64,2016-11-04,2016.0,0.0
2973,2973,California Senate - Harris vs. Sanchez,LA Times/USC,"Harris 48, Sanchez 31",17,2016-11-04,2016.0,6.0
2974,2974,Georgia Senate: Isakson vs. Barksdale,WSB-TV/Landmark*,"Isakson 50, Barksdale 40",10,2016-11-04,2016.0,9.0
2975,2975,Georgia Senate: Isakson vs. Barksdale,Opinion Savvy*,"Isakson 50, Barksdale 39",11,2016-11-04,2016.0,7.0
2976,2976,New Hampshire Senate - Ayotte vs. Hassan,UMass Lowell/7News,"Ayotte 46, Hassan 47",1,2016-11-04,2016.0,0.0
2977,2977,New Hampshire Senate - Ayotte vs. Hassan,Gravis,"Ayotte 46, Hassan 44",2,2016-11-04,2016.0,7.0
2978,2978,Wisconsin Senate - Johnson vs. Feingold,Loras*,"Feingold 47, Johnson 45",2,2016-11-04,2016.0,8.0
2979,2979,Indiana Senate - Young vs. Bayh,WTHR/Howey Politics*,"Young 46, Bayh 41",5,2016-11-04,2016.0,8.0
2980,2980,Indiana Senate - Young vs. Bayh,Gravis*,"Young 37, Bayh 40",3,2016-11-04,2016.0,7.0
2981,2981,Iowa Senate - Grassley vs. Judge,Emerson,"Grassley 60, Judge 32",28,2016-11-04,2016.0,10.0
2982,2982,Colorado Senate - Glenn vs. Bennet,PPP (D)*,"Bennet 50, Glenn 40",10,2016-11-04,2016.0,0.0
2983,2983,Colorado Senate - Glenn vs. Bennet,Keating (D),"Bennet 49, Glenn 38",11,2016-11-04,2016.0,9.0
2984,2984,Pennsylvania Senate - Toomey vs. McGinty,Harper (R)*,"McGinty 44, Toomey 44",0,2016-11-04,2016.0,9.0
2985,2985,Pennsylvania Senate - Toomey vs. McGinty,Gravis,"McGinty 45, Toomey 43",2,2016-11-05,2016.0,7.0
2986,2986,Pennsylvania Senate - Toomey vs. McGinty,Morning Call,"McGinty 42, Toomey 43",1,2016-11-05,2016.0,0.0
2987,2987,Iowa Senate - Grassley vs. Judge,Des Moines Register,"Grassley 56, Judge 33",23,2016-11-05,2016.0,0.0
2988,2988,Colorado Senate - Glenn vs. Bennet,Gravis,"Bennet 47, Glenn 44",3,2016-11-05,2016.0,7.0
2989,2989,Iowa Senate - Grassley vs. Judge,Loras*,"Grassley 53, Judge 37",16,2016-11-05,2016.0,8.0
2990,2990,California Senate - Harris vs. Sanchez,Field,"Harris 47, Sanchez 23",24,2016-11-05,2016.0,13.0
2991,2991,New York Senate - Long vs. Schumer,Siena,"Schumer 67, Long 25",42,2016-11-06,2016.0,12.0
2992,2992,Ohio Senate - Portman vs. Strickland,Columbus Dispatch*,"Portman 58, Strickland 37",21,2016-11-06,2016.0,7.0
2993,2993,Florida Senate - Rubio vs. Murphy,CBS News/YouGov,"Rubio 47, Murphy 44",3,2016-11-06,2016.0,11.0
2994,2994,Ohio Senate - Portman vs. Strickland,CBS News/YouGov,"Portman 52, Strickland 39",13,2016-11-06,2016.0,11.0
2995,2995,Florida Senate - Rubio vs. Murphy,Gravis,"Rubio 47, Murphy 46",1,2016-11-07,2016.0,7.0
2996,2996,Ohio Senate - Portman vs. Strickland,Emerson,"Portman 49, Strickland 28",21,2016-11-07,2016.0,10.0
2997,2997,Missouri Senate - Blunt vs. Kander,Emerson,"Blunt 45, Kander 46",1,2016-11-07,2016.0,10.0
