race_type,top_candidates,date
governor,"['snyder', 'schauer']",2014-07-16
governor,"['branstad', 'hatch']",2014-07-16
governor,"['beauprez', 'hickenlooper']",2014-07-16
governor,"['carter', 'deal']",2014-07-17
governor,"['snyder', 'schauer']",2014-07-18
governor,"['coakley', 'baker']",2014-07-18
governor,"['fallin', 'dorman']",2014-07-18
governor,"['cuomo', 'astorino']",2014-07-21
governor,"['ducey', 'jones']",2014-07-22
governor,"['hickenlooper', 'beauprez']",2014-07-22
governor,"['burke', 'walker']",2014-07-23
governor,"['crist', 'scott']",2014-07-23
governor,"['crist', 'scott']",2014-07-23
governor,"['martinez', 'king']",2014-07-24
governor,"['brown', 'kashkari']",2014-07-24
governor,"['davis', 'brownback']",2014-07-24
governor,"['haley', 'sheheen']",2014-07-25
governor,"['coakley', 'baker']",2014-07-25
governor,"['carter', 'deal']",2014-07-27
governor,"['foley', 'malloy']",2014-07-28
governor,"['deal', 'carter']",2014-07-28
governor,"['scott', 'crist']",2014-07-28
governor,"['hickenlooper', 'beauprez']",2014-07-28
governor,"['walker', 'burke']",2014-07-28
governor,"['brownback', 'davis']",2014-07-28
governor,"['carter', 'deal']",2014-07-28
governor,"['snyder', 'schauer']",2014-07-28
governor,"['abbott', 'davis']",2014-07-28
governor,"['hutchinson', 'ross']",2014-07-28
governor,"['wolf', 'corbett']",2014-07-28
governor,"['dayton', 'seifert']",2014-07-28
governor,"['branstad', 'hatch']",2014-07-28
governor,"['coakley', 'baker']",2014-07-28
governor,"['rauner', 'quinn']",2014-07-28
governor,"['kitzhaber', 'richardson']",2014-07-28
governor,"['kasich', 'fitzgerald']",2014-07-28
governor,"['ricketts', 'hassebrook']",2014-07-28
governor,"['brown', 'kashkari']",2014-07-28
governor,"['cuomo', 'astorino']",2014-07-28
governor,"['hassan', 'havenstein']",2014-07-28
governor,"['fallin', 'dorman']",2014-07-28
governor,"['taveras', 'block']",2014-07-28
governor,"['haslam', 'mckamey']",2014-07-28
governor,"['sandoval', 'goodman']",2014-07-28
governor,"['haley', 'sheheen']",2014-07-28
governor,"['bentley', 'griffith']",2014-07-28
governor,"['shumlin', 'milne']",2014-07-28
governor,"['mead', 'gosar']",2014-07-28
governor,"['daugaard', 'wismer']",2014-07-28
governor,"['otter', 'balukoff']",2014-07-28
governor,"['martinez', 'king']",2014-07-28
governor,"['jones', 'duval']",2014-07-28
governor,"['brown', 'hogan']",2014-07-28
governor,"['snyder', 'schauer']",2014-07-29
governor,"['jones', 'ducey']",2014-07-29
governor,"['kasich', 'fitzgerald']",2014-07-30
governor,"['hutchinson', 'ross']",2014-07-31
governor,"['snyder', 'schauer']",2014-07-31
governor,"['ige', 'abercrombie']",2014-08-01
governor,"['coakley', 'baker']",2014-08-01
governor,"['rauner', 'quinn']",2014-08-01
governor,"['scott', 'crist']",2014-08-01
governor,"['sandoval', 'goodman']",2014-08-02
governor,"['ige', 'abercrombie']",2014-08-04
governor,"['aiona', 'abercrombie']",2014-08-04
governor,"['fallin', 'dorman']",2014-08-04
governor,"['aiona', 'ige']",2014-08-04
governor,"['cuomo', 'astorino']",2014-08-05
governor,"['hutchinson', 'ross']",2014-08-05
governor,"['michaud', 'lepage']",2014-08-05
governor,"['scott', 'crist']",2014-08-06
governor,"['snyder', 'schauer']",2014-08-06
governor,"['wolf', 'corbett']",2014-08-06
governor,"['kitzhaber', 'richardson']",2014-08-07
governor,"['snyder', 'schauer']",2014-08-07
governor,"['parnell', 'mallott']",2014-08-07
governor,"['abbott', 'davis']",2014-08-08
governor,"['coakley', 'baker']",2014-08-08
governor,"['cuomo', 'astorino']",2014-08-11
governor,"['rauner', 'quinn']",2014-08-11
governor,"['davis', 'brownback']",2014-08-12
governor,"['walker', 'burke']",2014-08-15
governor,"['deal', 'carter']",2014-08-15
governor,"['coakley', 'baker']",2014-08-15
governor,"['coakley', 'grossman']",2014-08-15
governor,"['walker', 'burke']",2014-08-15
governor,"['coakley', 'baker']",2014-08-15
governor,"['branstad', 'hatch']",2014-08-17
governor,"['haslam', 'brown']",2014-08-17
governor,"['martinez', 'king']",2014-08-19
governor,"['davis', 'brownback']",2014-08-19
governor,"['dayton', 'johnson']",2014-08-19
governor,"['raimondo', 'taveras']",2014-08-20
governor,"['foley', 'malloy']",2014-08-21
governor,"['deal', 'carter']",2014-08-22
governor,"['cuomo', 'astorino']",2014-08-22
governor,"['hassan', 'hemingway']",2014-08-22
governor,"['coakley', 'grossman']",2014-08-22
governor,"['mead', 'gosar']",2014-08-22
governor,"['coakley', 'baker']",2014-08-22
governor,"['hassan', 'havenstein']",2014-08-22
governor,"['scott', 'crist']",2014-08-23
governor,"['ducey', 'smith']",2014-08-23
governor,"['carter', 'deal']",2014-08-23
governor,"['coakley', 'grossman']",2014-08-25
governor,"['dayton', 'johnson']",2014-08-26
governor,"['branstad', 'hatch']",2014-08-26
governor,"['parnell', 'mallott']",2014-08-26
governor,"['burke', 'walker']",2014-08-27
governor,"['davis', 'brownback']",2014-08-27
governor,"['branstad', 'hatch']",2014-08-27
governor,"['schauer', 'snyder']",2014-08-27
governor,"['haley', 'sheheen']",2014-08-28
governor,"['snyder', 'schauer']",2014-08-28
governor,"['ross', 'hutchinson']",2014-08-28
governor,"['wolf', 'corbett']",2014-08-28
governor,"['shumlin', 'milne']",2014-08-29
governor,"['coakley', 'grossman']",2014-08-29
governor,"['baker', 'coakley']",2014-08-29
governor,"['ducey', 'duval']",2014-08-31
governor,"['deal', 'carter']",2014-09-02
governor,"['coakley', 'grossman']",2014-09-03
governor,"['coakley', 'baker']",2014-09-03
governor,"['crist', 'scott']",2014-09-03
governor,"['scott', 'crist']",2014-09-03
governor,"['coakley', 'grossman']",2014-09-03
governor,"['coakley', 'baker']",2014-09-03
governor,"['brown', 'kashkari']",2014-09-04
governor,"['wolf', 'corbett']",2014-09-05
governor,"['coakley', 'grossman']",2014-09-05
governor,"['burke', 'walker']",2014-09-05
governor,"['fallin', 'dorman']",2014-09-06
governor,"['hickenlooper', 'beauprez']",2014-09-07
governor,"['hutchinson', 'ross']",2014-09-07
governor,"['kitzhaber', 'richardson']",2014-09-07
governor,"['beauprez', 'hickenlooper']",2014-09-08
governor,"['davis', 'brownback']",2014-09-08
governor,"['coakley', 'grossman']",2014-09-08
governor,"['crist', 'scott']",2014-09-09
governor,"['scott', 'crist']",2014-09-09
governor,"['scott', 'crist']",2014-09-09
governor,"['snyder', 'schauer']",2014-09-09
governor,"['michaud', 'lepage']",2014-09-09
governor,"['branstad', 'hatch']",2014-09-09
governor,"['deal', 'carter']",2014-09-10
governor,"['snyder', 'schauer']",2014-09-10
governor,"['foley', 'malloy']",2014-09-10
governor,"['kasich', 'fitzgerald']",2014-09-10
governor,"['daugaard', 'wismer']",2014-09-10
governor,"['brownback', 'davis']",2014-09-11
governor,"['snyder', 'schauer']",2014-09-11
governor,"['ige', 'aiona']",2014-09-11
governor,"['deal', 'carter']",2014-09-11
governor,"['malloy', 'foley']",2014-09-11
governor,"['ducey', 'duval']",2014-09-11
governor,"['hutchinson', 'ross']",2014-09-11
governor,"['hickenlooper', 'beauprez']",2014-09-11
governor,"['scott', 'crist']",2014-09-11
governor,"['walker', 'burke']",2014-09-11
governor,"['wolf', 'corbett']",2014-09-11
governor,"['schauer', 'snyder']",2014-09-11
governor,"['coakley', 'baker']",2014-09-11
governor,"['rauner', 'quinn']",2014-09-11
governor,"['lepage', 'michaud']",2014-09-11
governor,"['kitzhaber', 'richardson']",2014-09-11
governor,"['dayton', 'johnson']",2014-09-11
governor,"['mead', 'gosar']",2014-09-11
governor,"['haslam', 'brown']",2014-09-11
governor,"['daugaard', 'wismer']",2014-09-11
governor,"['haley', 'sheheen']",2014-09-11
governor,"['fallin', 'dorman']",2014-09-11
governor,"['sandoval', 'goodman']",2014-09-11
governor,"['hassan', 'havenstein']",2014-09-11
governor,"['ricketts', 'hassebrook']",2014-09-11
governor,"['cuomo', 'astorino']",2014-09-11
governor,"['otter', 'balukoff']",2014-09-11
governor,"['brown', 'hogan']",2014-09-11
governor,"['branstad', 'hatch']",2014-09-11
governor,"['wolf', 'corbett']",2014-09-11
governor,"['kasich', 'fitzgerald']",2014-09-11
governor,"['martinez', 'king']",2014-09-11
governor,"['shumlin', 'milne']",2014-09-11
governor,"['bentley', 'griffith']",2014-09-11
governor,"['brown', 'kashkari']",2014-09-11
governor,"['abbott', 'davis']",2014-09-11
governor,"['crist', 'scott']",2014-09-12
governor,"['hickenlooper', 'beauprez']",2014-09-12
governor,"['deal', 'carter']",2014-09-12
governor,"['ige', 'aiona']",2014-09-12
governor,"['brown', 'kashkari']",2014-09-12
governor,"['quinn', 'rauner']",2014-09-13
governor,"['deal', 'carter']",2014-09-13
governor,"['martinez', 'king']",2014-09-14
governor,"['snyder', 'schauer']",2014-09-15
governor,"['carter', 'deal']",2014-09-15
governor,"['kasich', 'fitzgerald']",2014-09-15
governor,"['dayton', 'johnson']",2014-09-15
governor,"['hassan', 'havenstein']",2014-09-16
governor,"['davis', 'brownback']",2014-09-16
governor,"['hassan', 'havenstein']",2014-09-16
governor,"['hickenlooper', 'beauprez']",2014-09-17
governor,"['walker', 'burke']",2014-09-17
governor,"['beauprez', 'hickenlooper']",2014-09-17
governor,"['coakley', 'baker']",2014-09-17
governor,"['snyder', 'schauer']",2014-09-17
governor,"['branstad', 'hatch']",2014-09-17
governor,"['scott', 'crist']",2014-09-17
governor,"['davis', 'brownback']",2014-09-17
governor,"['walker', 'burke']",2014-09-17
governor,"['hassan', 'havenstein']",2014-09-18
governor,"['branstad', 'hatch']",2014-09-18
governor,"['deal', 'carter']",2014-09-19
governor,"['coakley', 'baker']",2014-09-19
governor,"['wolf', 'corbett']",2014-09-21
governor,"['coakley', 'baker']",2014-09-21
governor,"['snyder', 'schauer']",2014-09-22
governor,"['davis', 'brownback']",2014-09-22
governor,"['ige', 'aiona']",2014-09-22
governor,"['branstad', 'hatch']",2014-09-22
governor,"['rauner', 'quinn']",2014-09-22
governor,"['hutchinson', 'ross']",2014-09-23
governor,"['walker', 'parnell']",2014-09-23
governor,"['snyder', 'schauer']",2014-09-24
governor,"['carter', 'deal']",2014-09-24
governor,"['scott', 'crist']",2014-09-24
governor,"['scott', 'crist']",2014-09-24
governor,"['hutchinson', 'ross']",2014-09-24
governor,"['hassan', 'havenstein']",2014-09-24
governor,"['brown', 'kashkari']",2014-09-24
governor,"['cuomo', 'astorino']",2014-09-24
governor,"['coakley', 'baker']",2014-09-24
governor,"['wolf', 'corbett']",2014-09-25
governor,"['cuomo', 'astorino']",2014-09-25
governor,"['wolf', 'corbett']",2014-09-25
governor,"['baker', 'coakley']",2014-09-26
governor,"['wolf', 'corbett']",2014-09-26
governor,"['martinez', 'king']",2014-09-26
governor,"['cuomo', 'astorino']",2014-09-26
governor,"['kitzhaber', 'richardson']",2014-09-26
governor,"['raimondo', 'fung']",2014-09-27
governor,"['michaud', 'lepage']",2014-09-28
governor,"['baker', 'coakley']",2014-09-29
governor,"['coakley', 'baker']",2014-09-29
governor,"['walker', 'parnell']",2014-09-29
governor,"['baker', 'coakley']",2014-09-30
governor,"['quinn', 'rauner']",2014-09-30
governor,"['hutchinson', 'ross']",2014-09-30
governor,"['branstad', 'hatch']",2014-09-30
governor,"['hassan', 'havenstein']",2014-09-30
governor,"['daugaard', 'wismer']",2014-09-30
governor,"['branstad', 'hatch']",2014-09-30
governor,"['walker', 'burke']",2014-10-01
governor,"['crist', 'scott']",2014-10-01
governor,"['davis', 'brownback']",2014-10-01
governor,"['coakley', 'baker']",2014-10-01
governor,"['abbott', 'davis']",2014-10-01
governor,"['haley', 'sheheen']",2014-10-01
governor,"['kasich', 'fitzgerald']",2014-10-01
governor,"['hickenlooper', 'beauprez']",2014-10-02
governor,"['snyder', 'schauer']",2014-10-02
governor,"['snyder', 'schauer']",2014-10-02
governor,"['hassan', 'havenstein']",2014-10-02
governor,"['snyder', 'schauer']",2014-10-03
governor,"['abbott', 'davis']",2014-10-03
governor,"['fallin', 'dorman']",2014-10-03
governor,"['baker', 'coakley']",2014-10-03
governor,"['deal', 'carter']",2014-10-04
governor,"['dayton', 'johnson']",2014-10-04
governor,"['branstad', 'hatch']",2014-10-05
governor,"['davis', 'brownback']",2014-10-05
governor,"['brown', 'hogan']",2014-10-06
governor,"['deal', 'carter']",2014-10-06
governor,"['malloy', 'foley']",2014-10-06
governor,"['hassan', 'havenstein']",2014-10-06
governor,"['deal', 'carter']",2014-10-07
governor,"['coakley', 'baker']",2014-10-07
governor,"['snyder', 'schauer']",2014-10-07
governor,"['davis', 'brownback']",2014-10-07
governor,"['branstad', 'hatch']",2014-10-07
governor,"['snyder', 'schauer']",2014-10-07
governor,"['dayton', 'johnson']",2014-10-07
governor,"['wolf', 'corbett']",2014-10-07
governor,"['brownback', 'davis']",2014-10-08
governor,"['brownback', 'davis']",2014-10-08
governor,"['hickenlooper', 'beauprez']",2014-10-08
governor,"['malloy', 'foley']",2014-10-08
governor,"['parnell', 'walker']",2014-10-08
governor,"['coakley', 'baker']",2014-10-08
governor,"['crist', 'scott']",2014-10-08
governor,"['daugaard', 'wismer']",2014-10-08
governor,"['cuomo', 'astorino']",2014-10-08
governor,"['hassan', 'havenstein']",2014-10-08
governor,"['hutchinson', 'ross']",2014-10-08
governor,"['walker', 'parnell']",2014-10-09
governor,"['crist', 'scott']",2014-10-09
governor,"['deal', 'carter']",2014-10-09
governor,"['lepage', 'michaud']",2014-10-09
governor,"['abbott', 'davis']",2014-10-10
governor,"['hassan', 'havenstein']",2014-10-10
governor,"['dayton', 'johnson']",2014-10-10
governor,"['ducey', 'duval']",2014-10-10
governor,"['hutchinson', 'ross']",2014-10-10
governor,"['raimondo', 'fung']",2014-10-10
governor,"['ige', 'aiona']",2014-10-10
governor,"['coakley', 'baker']",2014-10-10
governor,"['michaud', 'lepage']",2014-10-10
governor,"['schauer', 'snyder']",2014-10-10
governor,"['deal', 'carter']",2014-10-10
governor,"['branstad', 'hatch']",2014-10-10
governor,"['quinn', 'rauner']",2014-10-10
governor,"['malloy', 'foley']",2014-10-10
governor,"['brownback', 'davis']",2014-10-10
governor,"['scott', 'crist']",2014-10-10
governor,"['burke', 'walker']",2014-10-10
governor,"['martinez', 'king']",2014-10-10
governor,"['hickenlooper', 'beauprez']",2014-10-10
governor,"['walker', 'parnell']",2014-10-10
governor,"['wolf', 'corbett']",2014-10-10
governor,"['kitzhaber', 'richardson']",2014-10-10
governor,"['bentley', 'griffith']",2014-10-10
governor,"['brown', 'hogan']",2014-10-10
governor,"['baker', 'coakley']",2014-10-10
governor,"['coakley', 'baker']",2014-10-10
governor,"['mead', 'gosar']",2014-10-10
governor,"['shumlin', 'milne']",2014-10-10
governor,"['daugaard', 'wismer']",2014-10-10
governor,"['haley', 'sheheen']",2014-10-10
governor,"['fallin', 'dorman']",2014-10-10
governor,"['brown', 'kashkari']",2014-10-10
governor,"['kasich', 'fitzgerald']",2014-10-10
governor,"['cuomo', 'astorino']",2014-10-10
governor,"['sandoval', 'goodman']",2014-10-10
governor,"['ricketts', 'hassebrook']",2014-10-10
governor,"['otter', 'balukoff']",2014-10-10
governor,"['haslam', 'brown']",2014-10-10
governor,"['snyder', 'schauer']",2014-10-11
governor,"['lepage', 'michaud']",2014-10-11
governor,"['brown', 'hogan']",2014-10-12
governor,"['quinn', 'rauner']",2014-10-12
governor,"['hickenlooper', 'beauprez']",2014-10-13
governor,"['beauprez', 'hickenlooper']",2014-10-13
governor,"['davis', 'brownback']",2014-10-13
governor,"['deal', 'carter']",2014-10-13
governor,"['snyder', 'schauer']",2014-10-13
governor,"['hassan', 'havenstein']",2014-10-13
governor,"['daugaard', 'wismer']",2014-10-13
governor,"['otter', 'balukoff']",2014-10-14
governor,"['branstad', 'hatch']",2014-10-14
governor,"['hassan', 'havenstein']",2014-10-14
governor,"['brownback', 'davis']",2014-10-14
governor,"['michaud', 'lepage']",2014-10-14
governor,"['michaud', 'lepage']",2014-10-14
governor,"['crist', 'scott']",2014-10-14
governor,"['brownback', 'davis']",2014-10-14
governor,"['crist', 'scott']",2014-10-14
governor,"['crist', 'scott']",2014-10-14
governor,"['crist', 'scott']",2014-10-14
governor,"['lepage', 'michaud']",2014-10-15
governor,"['branstad', 'hatch']",2014-10-15
governor,"['branstad', 'hatch']",2014-10-15
governor,"['walker', 'parnell']",2014-10-15
governor,"['coakley', 'baker']",2014-10-15
governor,"['raimondo', 'fung']",2014-10-15
governor,"['hickenlooper', 'beauprez']",2014-10-15
governor,"['walker', 'burke']",2014-10-15
governor,"['beauprez', 'hickenlooper']",2014-10-15
governor,"['crist', 'scott']",2014-10-15
governor,"['deal', 'carter']",2014-10-15
governor,"['baker', 'coakley']",2014-10-16
governor,"['deal', 'carter']",2014-10-16
governor,"['hutchinson', 'ross']",2014-10-17
governor,"['rauner', 'quinn']",2014-10-17
governor,"['baker', 'coakley']",2014-10-17
governor,"['wolf', 'corbett']",2014-10-18
governor,"['abbott', 'davis']",2014-10-20
governor,"['hassan', 'havenstein']",2014-10-20
governor,"['hickenlooper', 'beauprez']",2014-10-21
governor,"['dayton', 'johnson']",2014-10-21
governor,"['ducey', 'duval']",2014-10-21
governor,"['snyder', 'schauer']",2014-10-21
governor,"['kitzhaber', 'richardson']",2014-10-22
governor,"['hassan', 'havenstein']",2014-10-22
governor,"['baker', 'coakley']",2014-10-22
governor,"['snyder', 'schauer']",2014-10-22
governor,"['beauprez', 'hickenlooper']",2014-10-22
governor,"['crist', 'scott']",2014-10-22
governor,"['burke', 'walker']",2014-10-22
governor,"['haley', 'sheheen']",2014-10-22
governor,"['hutchinson', 'ross']",2014-10-22
governor,"['cuomo', 'astorino']",2014-10-22
governor,"['deal', 'carter']",2014-10-22
governor,"['hickenlooper', 'beauprez']",2014-10-23
governor,"['rauner', 'quinn']",2014-10-23
governor,"['rauner', 'quinn']",2014-10-23
governor,"['walker', 'burke']",2014-10-23
governor,"['hickenlooper', 'beauprez']",2014-10-23
governor,"['hassan', 'havenstein']",2014-10-23
governor,"['hassan', 'havenstein']",2014-10-23
governor,"['deal', 'carter']",2014-10-23
governor,"['raimondo', 'fung']",2014-10-23
governor,"['branstad', 'hatch']",2014-10-23
governor,"['brown', 'kashkari']",2014-10-23
governor,"['abbott', 'davis']",2014-10-23
governor,"['ige', 'aiona']",2014-10-23
governor,"['carter', 'deal']",2014-10-24
governor,"['deal', 'carter']",2014-10-24
governor,"['davis', 'brownback']",2014-10-24
governor,"['snyder', 'schauer']",2014-10-24
governor,"['hassan', 'havenstein']",2014-10-24
governor,"['baker', 'coakley']",2014-10-24
governor,"['deal', 'carter']",2014-10-25
governor,"['daugaard', 'wismer']",2014-10-26
governor,"['branstad', 'hatch']",2014-10-26
governor,"['dayton', 'johnson']",2014-10-26
governor,"['hutchinson', 'ross']",2014-10-26
governor,"['lepage', 'michaud']",2014-10-26
governor,"['davis', 'brownback']",2014-10-26
governor,"['hickenlooper', 'beauprez']",2014-10-26
governor,"['martinez', 'king']",2014-10-26
governor,"['schauer', 'snyder']",2014-10-27
governor,"['raimondo', 'fung']",2014-10-27
governor,"['walker', 'burke']",2014-10-27
governor,"['hutchinson', 'ross']",2014-10-27
governor,"['brown', 'hogan']",2014-10-27
