,race_name,race_type,state,top_candidates,pollster,poll_results,poll_leader,poll_spread,date,winner,district
2178,south carolina governor,governor,SC,"['mcmaster', 'warren']",trafalgar group (r),"{'mcmaster': 60.0, 'warren': 31.0}",mcmaster,29.0,2018-06-16,<BLANK>,0
2179,california governor,governor,CA,"['newsom', 'cox']",la times/usc,"{'newsom': 45.0, 'cox': 28.0}",newsom,17.0,2018-06-19,<BLANK>,0
2180,wisconsin governor,governor,WI,"['evers', 'soglin']",marquette,"{'evers': 25.0, 'soglin': 7.0, 'flynn': 7.0, 'mccabe': 7.0, 'vinehout': 5.0, 'mitchell': 4.0, 'wachs': 2.0, 'gronik': 4.0, 'roys': 2.0}",evers,18.0,2018-06-20,<BLANK>,0
2181,wisconsin governor,governor,WI,"['walker', 'evers']",marquette,"{'walker': 48.0, 'evers': 44.0}",walker,4.0,2018-06-20,<BLANK>,0
2182,florida governor,governor,FL,"['putnam', 'desantis']",fox news,"{'putnam': 32.0, 'desantis': 17.0, 'white': 3.0, 'devine': 1.0, 'nathan': 1.0, 'wilds': 1.0, 'rivas': 1.0, 'Baldauf': 0}",putnam,15.0,2018-06-21,<BLANK>,0
2183,south carolina governor,governor,SC,"['mcmaster', 'warren']",trafalgar group (r),"{'mcmaster': 54.0, 'warren': 37.0}",mcmaster,17.0,2018-06-22,<BLANK>,0
2184,illinois governor,governor,IL,"['pritzker', 'rauner']",weaskamerica,"{'pritzker': 36.0, 'rauner': 27.0}",pritzker,9.0,2018-06-24,<BLANK>,0
2185,south carolina governor,governor,SC,"['mcmaster', 'warren']",trafalgar group (r),"{'mcmaster': 54.0, 'warren': 46.0}",mcmaster,8.0,2018-06-25,<BLANK>,0
2186,texas governor,governor,TX,"['abbott', 'valdez']",ut/texas tribune*,"{'abbott': 44.0, 'valdez': 32.0}",abbott,12.0,2018-06-25,<BLANK>,0
2187,ohio governor,governor,OH,"['dewine', 'cordray']",nbc news/marist,"{'cordray': 42.0, 'dewine': 46.0}",dewine,4.0,2018-06-26,<BLANK>,0
2188,new mexico governor,governor,NM,"['grisham', 'pearce']",kob-tv/surveyusa,"{'grisham': 51.0, 'pearce': 38.0}",grisham,13.0,2018-06-26,<BLANK>,0
2189,pennsylvania governor,governor,PA,"['wolf', 'wagner']",suffolk,"{'wolf': 49.0, 'wagner': 36.0}",wolf,13.0,2018-06-27,<BLANK>,0
2190,michigan governor,governor,MI,"['schuette', 'calley']",target insyght,"{'schuette': 45.0, 'calley': 16.0, 'colbeck': 8.0, 'hines': 4.0}",schuette,29.0,2018-06-29,<BLANK>,0
2191,california governor,governor,CA,"['newsom', 'cox']",surveyusa,"{'newsom': 58.0, 'cox': 29.0}",newsom,29.0,2018-06-29,<BLANK>,0
2192,michigan governor,governor,MI,"['whitmer', 'thanedar']",target insyght,"{'whitmer': 40.0, 'thanedar': 19.0, 'el-sayed': 17.0, 'Cobbs': 0}",whitmer,21.0,2018-06-29,<BLANK>,0
2193,michigan governor,governor,MI,"['whitmer', 'thanedar']",target insyght,"{'whitmer': 40.0, 'thanedar': 19.0, 'el-sayed': 17.0, 'Cobbs': 0, 'Fieger': 0}",whitmer,21.0,2018-06-29,<BLANK>,0
2194,michigan governor,governor,MI,"['whitmer', 'schuette']",target insyght,"{'whitmer': 42.0, 'schuette': 37.0}",whitmer,5.0,2018-06-29,<BLANK>,0
2195,massachusetts governor,governor,MA,"['gonzalez', 'massie']",wbur/massinc,"{'gonzalez': 21.0, 'massie': 15.0}",gonzalez,6.0,2018-06-29,<BLANK>,0
2196,nevada governor,governor,NV,"['laxalt', 'sisolak']",gravis,"{'sisolak': 41.0, 'laxalt': 43.0}",laxalt,2.0,2018-07-02,<BLANK>,0
2197,florida governor,governor,FL,"['desantis', 'putnam']",remington research (r),"{'desantis': 43.0, 'putnam': 26.0, 'nathan': 1.0, 'white': 1.0, 'devine': 2.0, 'baldauf': 2.0}",desantis,17.0,2018-07-06,<BLANK>,0
2198,arizona governor,governor,AZ,"['garcia', 'ducey']",gravis,"{'garcia': 42.0, 'ducey': 41.0}",garcia,1.0,2018-07-09,<BLANK>,0
2199,texas governor,governor,TX,"['abbott', 'valdez']",gravis,"{'abbott': 51.0, 'valdez': 41.0}",abbott,10.0,2018-07-09,<BLANK>,0
2200,arizona governor,governor,AZ,"['ducey', 'farley']",gravis,"{'ducey': 42.0, 'farley': 39.0}",ducey,3.0,2018-07-09,<BLANK>,0
2201,georgia governor,governor,GA,"['kemp', 'cagle']",atlanta journal-constitution,"{'kemp': 44.0, 'cagle': 41.0}",kemp,3.0,2018-07-13,<BLANK>,0
2202,florida governor,governor,FL,"['desantis', 'putnam']",gravis,"{'desantis': 35.0, 'putnam': 29.0, 'Nathan': 0, 'white': 4.0, 'Devine': 0, 'Baldauf': 0}",desantis,6.0,2018-07-16,<BLANK>,0
2203,florida governor,governor,FL,"['graham', 'desantis']",gravis,"{'graham': 42.0, 'desantis': 38.0}",graham,4.0,2018-07-16,<BLANK>,0
2204,florida governor,governor,FL,"['putnam', 'graham']",gravis,"{'putnam': 40.0, 'graham': 39.0}",putnam,1.0,2018-07-16,<BLANK>,0
2205,florida governor,governor,FL,"['graham', 'greene']",gravis,"{'graham': 27.0, 'levine': 17.0, 'greene': 18.0, 'gillum': 10.0, 'King': 0}",graham,9.0,2018-07-16,<BLANK>,0
2206,florida governor,governor,FL,"['putnam', 'levine']",gravis,"{'putnam': 43.0, 'levine': 38.0}",putnam,5.0,2018-07-16,<BLANK>,0
2207,tennessee governor,governor,TN,"['black', 'boyd']",emerson,"{'lee': 19.0, 'boyd': 22.0, 'black': 27.0, 'harwell': 14.0}",black,5.0,2018-07-16,<BLANK>,0
2208,tennessee governor,governor,TN,"['dean', 'fitzhugh']",emerson,"{'dean': 44.0, 'fitzhugh': 14.0}",dean,30.0,2018-07-16,<BLANK>,0
2209,tennessee governor,governor,TN,"['dean', 'black']",emerson,"{'dean': 39.0, 'black': 35.0}",dean,4.0,2018-07-16,<BLANK>,0
2210,tennessee governor,governor,TN,"['dean', 'boyd']",emerson,"{'dean': 36.0, 'boyd': 34.0}",dean,2.0,2018-07-16,<BLANK>,0
2211,florida governor,governor,FL,"['desantis', 'levine']",gravis,"{'desantis': 40.0, 'levine': 38.0}",desantis,2.0,2018-07-16,<BLANK>,0
2212,michigan governor,governor,MI,"['schuette', 'calley']",jmc analytics,"{'schuette': 25.0, 'calley': 17.0, 'colbeck': 10.0, 'hines': 4.0}",schuette,8.0,2018-07-17,<BLANK>,0
2213,hawaii governor,governor,HI,"['ige', 'hanabusa']",mason-dixon,"{'ige': 44.0, 'hanabusa': 40.0}",ige,4.0,2018-07-17,<BLANK>,0
2214,hawaii governor,governor,HI,"['ige', 'tupola']",mason-dixon,"{'ige': 57.0, 'tupola': 34.0}",ige,23.0,2018-07-17,<BLANK>,0
2215,hawaii governor,governor,HI,"['ige', 'carroll']",mason-dixon,"{'ige': 62.0, 'carroll': 23.0}",ige,39.0,2018-07-17,<BLANK>,0
2216,hawaii governor,governor,HI,"['hanabusa', 'tupola']",mason-dixon,"{'hanabusa': 56.0, 'tupola': 28.0}",hanabusa,28.0,2018-07-17,<BLANK>,0
2217,hawaii governor,governor,HI,"['hanabusa', 'carroll']",mason-dixon,"{'hanabusa': 51.0, 'carroll': 31.0}",hanabusa,20.0,2018-07-17,<BLANK>,0
2218,hawaii governor,governor,HI,"['tupola', 'carroll']",mason-dixon,"{'tupola': 41.0, 'carroll': 28.0, 'l’heureux': 8.0}",tupola,13.0,2018-07-17,<BLANK>,0
2219,new york governor,governor,NY,"['cuomo', 'nixon']",quinnipiac,"{'cuomo': 59.0, 'nixon': 23.0}",cuomo,36.0,2018-07-18,<BLANK>,0
2220,new york governor,governor,NY,"['cuomo', 'molinaro']",quinnipiac,"{'cuomo': 57.0, 'molinaro': 31.0}",cuomo,26.0,2018-07-18,<BLANK>,0
2221,wisconsin governor,governor,WI,"['evers', 'vinehout']",marquette,"{'evers': 31.0, 'vinehout': 6.0, 'mccabe': 3.0, 'soglin': 4.0, 'mitchell': 6.0, 'roys': 3.0, 'flynn': 5.0}",evers,25.0,2018-07-19,<BLANK>,0
2222,georgia governor,governor,GA,"['kemp', 'cagle']",fox 5 atlanta/opinion savvy,"{'kemp': 55.0, 'cagle': 37.0}",kemp,18.0,2018-07-19,<BLANK>,0
2223,georgia governor,governor,GA,"['kemp', 'cagle']",wxia-tv/surveyusa,"{'kemp': 40.0, 'cagle': 34.0}",kemp,6.0,2018-07-20,<BLANK>,0
2224,georgia governor,governor,GA,"['kemp', 'abrams']",wxia-tv/surveyusa,"{'abrams': 44.0, 'kemp': 46.0}",kemp,2.0,2018-07-20,<BLANK>,0
2225,georgia governor,governor,GA,"['cagle', 'abrams']",wxia-tv/surveyusa,"{'cagle': 45.0, 'abrams': 43.0}",cagle,2.0,2018-07-20,<BLANK>,0
2226,oregon governor,governor,OR,"['brown', 'buehler']",gravis,"{'brown': 45.0, 'buehler': 45.0}",,,2018-07-21,<BLANK>,0
2227,georgia governor,governor,GA,"['kemp', 'cagle']",trafalgar group (r),"{'kemp': 59.0, 'cagle': 41.0}",kemp,18.0,2018-07-23,<BLANK>,0
2228,tennessee governor,governor,TN,"['lee', 'boyd']",jmc analytics,"{'lee': 26.0, 'boyd': 20.0, 'black': 19.0, 'harwell': 16.0}",lee,6.0,2018-07-23,<BLANK>,0
2229,michigan governor,governor,MI,"['schuette', 'calley']",emerson,"{'schuette': 35.0, 'calley': 13.0, 'colbeck': 7.0, 'hines': 9.0}",schuette,22.0,2018-07-23,<BLANK>,0
2230,michigan governor,governor,MI,"['whitmer', 'thanedar']",emerson,"{'whitmer': 39.0, 'thanedar': 17.0, 'el-sayed': 12.0, 'Cobbs': 0}",whitmer,22.0,2018-07-23,<BLANK>,0
2231,michigan governor,governor,MI,"['whitmer', 'schuette']",emerson,"{'whitmer': 43.0, 'schuette': 36.0}",whitmer,7.0,2018-07-23,<BLANK>,0
2232,wisconsin governor,governor,WI,"['evers', 'vinehout']",nbc news/marist,"{'evers': 25.0, 'vinehout': 7.0, 'mccabe': 7.0, 'soglin': 6.0, 'mitchell': 3.0, 'roys': 3.0, 'flynn': 3.0}",evers,18.0,2018-07-26,<BLANK>,0
2233,wisconsin governor,governor,WI,"['evers', 'walker']",nbc news/marist,"{'evers': 54.0, 'walker': 41.0}",evers,13.0,2018-07-26,<BLANK>,0
2234,florida governor,governor,FL,"['desantis', 'putnam']",florida atlantic university,"{'desantis': 36.0, 'putnam': 27.0, 'nathan': 3.0, 'white': 3.0, 'devine': 1.0, 'Baldauf': 0}",desantis,9.0,2018-07-26,<BLANK>,0
2235,florida governor,governor,FL,"['graham', 'levine']",florida atlantic university,"{'graham': 20.0, 'levine': 16.0, 'greene': 14.0, 'gillum': 7.0, 'king': 9.0}",graham,4.0,2018-07-26,<BLANK>,0
2236,minnesota governor,governor,MN,"['pawlenty', 'johnson']",nbc news/marist,"{'pawlenty': 51.0, 'johnson': 32.0}",pawlenty,19.0,2018-07-26,<BLANK>,0
2237,michigan governor,governor,MI,"['whitmer', 'schuette']",nbc news/marist,"{'whitmer': 47.0, 'schuette': 38.0}",whitmer,9.0,2018-07-26,<BLANK>,0
2238,california governor,governor,CA,"['newsom', 'cox']",ppic,"{'newsom': 55.0, 'cox': 31.0}",newsom,24.0,2018-07-26,<BLANK>,0
2239,oklahoma governor,governor,OK,"['edmondson', 'stitt']",sooner poll,"{'edmondson': 40.0, 'stitt': 39.0}",edmondson,1.0,2018-07-26,<BLANK>,0
2240,oklahoma governor,governor,OK,"['cornett', 'edmondson']",sooner poll,"{'cornett': 43.0, 'edmondson': 35.0}",cornett,8.0,2018-07-26,<BLANK>,0
2241,oklahoma governor,governor,OK,"['stitt', 'cornett']",sooner poll,"{'stitt': 38.0, 'cornett': 38.0}",,,2018-07-26,<BLANK>,0
2242,minnesota governor,governor,MN,"['swanson', 'walz']",nbc news/marist,"{'swanson': 28.0, 'walz': 24.0, 'murphy': 11.0}",swanson,4.0,2018-07-26,<BLANK>,0
2243,michigan governor,governor,MI,"['whitmer', 'thanedar']",nbc news/marist,"{'whitmer': 35.0, 'thanedar': 25.0, 'el-sayed': 22.0, 'Cobbs': 0}",whitmer,10.0,2018-07-26,<BLANK>,0
2244,michigan governor,governor,MI,"['schuette', 'calley']",epic-mra,"{'schuette': 42.0, 'calley': 24.0, 'colbeck': 11.0, 'hines': 8.0}",schuette,18.0,2018-07-26,<BLANK>,0
2245,michigan governor,governor,MI,"['schuette', 'calley']",nbc news/marist,"{'schuette': 36.0, 'calley': 26.0, 'colbeck': 12.0, 'Hines': 0}",schuette,10.0,2018-07-26,<BLANK>,0
2246,minnesota governor,governor,MN,"['murphy', 'pawlenty']",nbc news/marist,"{'murphy': 48.0, 'pawlenty': 40.0}",murphy,8.0,2018-07-26,<BLANK>,0
2247,minnesota governor,governor,MN,"['walz', 'pawlenty']",nbc news/marist,"{'walz': 51.0, 'pawlenty': 40.0}",walz,11.0,2018-07-26,<BLANK>,0
2248,minnesota governor,governor,MN,"['swanson', 'pawlenty']",nbc news/marist,"{'swanson': 51.0, 'pawlenty': 40.0}",swanson,11.0,2018-07-26,<BLANK>,0
2249,michigan governor,governor,MI,"['whitmer', 'thanedar']",epic-mra,"{'whitmer': 49.0, 'thanedar': 22.0, 'el-sayed': 19.0, 'Cobbs': 0}",whitmer,27.0,2018-07-26,<BLANK>,0
2250,florida governor,governor,FL,"['desantis', 'putnam']",mason-dixon,"{'desantis': 41.0, 'putnam': 29.0, 'nathan': 2.0, 'white': 0.0, 'devine': 0.0, 'baldauf': 0.0}",desantis,12.0,2018-07-27,<BLANK>,0
2251,florida governor,governor,FL,"['graham', 'levine']",mason-dixon,"{'graham': 27.0, 'levine': 18.0, 'greene': 12.0, 'gillum': 10.0, 'king': 7.0}",graham,9.0,2018-07-27,<BLANK>,0
2252,texas governor,governor,TX,"['abbott', 'valdez']",texas lyceum*,"{'abbott': 47.0, 'valdez': 31.0}",abbott,16.0,2018-07-29,<BLANK>,0
2253,wisconsin governor,governor,WI,"['evers', 'walker']",emerson,"{'evers': 48.0, 'walker': 41.0}",evers,7.0,2018-07-30,<BLANK>,0
2254,wisconsin governor,governor,WI,"['evers', 'vinehout']",emerson,"{'evers': 30.0, 'vinehout': 10.0, 'mccabe': 5.0, 'soglin': 5.0, 'mitchell': 5.0, 'roys': 7.0, 'flynn': 5.0}",evers,20.0,2018-07-30,<BLANK>,0
2255,new york governor,governor,NY,"['cuomo', 'nixon']",siena,"{'cuomo': 60.0, 'nixon': 29.0}",cuomo,31.0,2018-07-31,<BLANK>,0
2256,georgia governor,governor,GA,"['abrams', 'kemp']",gravis,"{'abrams': 46.0, 'kemp': 44.0}",abrams,2.0,2018-07-31,<BLANK>,0
2257,nevada governor,governor,NV,"['laxalt', 'sisolak']",suffolk*,"{'sisolak': 41.0, 'laxalt': 42.0}",laxalt,1.0,2018-07-31,<BLANK>,0
2258,michigan governor,governor,MI,"['schuette', 'calley']",mitchell research,"{'schuette': 40.0, 'calley': 18.0, 'colbeck': 9.0, 'hines': 10.0}",schuette,22.0,2018-08-01,<BLANK>,0
2259,texas governor,governor,TX,"['abbott', 'valdez']",quinnipiac,"{'abbott': 51.0, 'valdez': 38.0}",abbott,13.0,2018-08-01,<BLANK>,0
2260,oregon governor,governor,OR,"['buehler', 'brown']",clout research (r),"{'brown': 42.0, 'buehler': 43.0}",buehler,1.0,2018-08-02,<BLANK>,0
2261,oklahoma governor,governor,OK,"['stitt', 'cornett']",remington research (r),"{'stitt': 47.0, 'cornett': 37.0}",stitt,10.0,2018-08-03,<BLANK>,0
2262,kansas governor,governor,KS,"['kobach', 'colyer']",trafalgar group (r),"{'colyer': 36.0, 'kobach': 43.0, 'barnett': 11.0, 'selzer': 5.0}",kobach,7.0,2018-08-05,<BLANK>,0
2263,kansas governor,governor,KS,"['colyer', 'kobach']",remington research (r),"{'colyer': 34.0, 'kobach': 32.0, 'barnett': 14.0, 'selzer': 9.0}",colyer,2.0,2018-08-06,<BLANK>,0
2264,rhode island governor,governor,RI,"['raimondo', 'fung']",wpri/roger williams*,"{'raimondo': 39.0, 'fung': 37.0}",raimondo,2.0,2018-08-06,<BLANK>,0
2265,kansas governor,governor,KS,"['colyer', 'kobach']",remington research (r),"{'kobach': 32.0, 'colyer': 34.0, 'barnett': 14.0, 'selzer': 9.0}",colyer,2.0,2018-08-06,<BLANK>,0
2266,maine governor,governor,ME,"['moody', 'mills']",suffolk*,"{'moody': 39.0, 'mills': 39.0}",,,2018-08-08,<BLANK>,0
2267,minnesota governor,governor,MN,"['swanson', 'walz']",emerson,"{'swanson': 29.0, 'walz': 28.0, 'murphy': 19.0}",swanson,1.0,2018-08-13,<BLANK>,0
2268,minnesota governor,governor,MN,"['pawlenty', 'johnson']",emerson,"{'pawlenty': 43.0, 'johnson': 34.0}",pawlenty,9.0,2018-08-13,<BLANK>,0
2269,minnesota governor,governor,MN,"['swanson', 'pawlenty']",emerson,"{'swanson': 44.0, 'pawlenty': 36.0}",swanson,8.0,2018-08-13,<BLANK>,0
2270,minnesota governor,governor,MN,"['walz', 'johnson']",emerson,"{'walz': 40.0, 'johnson': 33.0}",walz,7.0,2018-08-13,<BLANK>,0
2271,minnesota governor,governor,MN,"['walz', 'pawlenty']",emerson,"{'walz': 44.0, 'pawlenty': 33.0}",walz,11.0,2018-08-13,<BLANK>,0
2272,minnesota governor,governor,MN,"['swanson', 'johnson']",emerson,"{'swanson': 37.0, 'johnson': 32.0}",swanson,5.0,2018-08-13,<BLANK>,0
2273,florida governor,governor,FL,"['desantis', 'putnam']",surveyusa,"{'desantis': 40.0, 'putnam': 38.0, 'nathan': 1.0, 'white': 2.0, 'baldauf': 1.0, 'devine': 2.0}",desantis,2.0,2018-08-14,<BLANK>,0
2274,tennessee governor,governor,TN,"['lee', 'dean']",gravis,"{'lee': 51.0, 'dean': 40.0}",lee,11.0,2018-08-14,<BLANK>,0
2275,florida governor,governor,FL,"['graham', 'levine']",surveyusa,"{'graham': 22.0, 'levine': 22.0, 'greene': 16.0, 'gillum': 11.0, 'king': 3.0}",,,2018-08-14,<BLANK>,0
2276,maryland governor,governor,MD,"['hogan', 'jealous']",gonzales research,"{'hogan': 52.0, 'jealous': 36.0}",hogan,16.0,2018-08-14,<BLANK>,0
2277,wyoming governor,governor,WY,"['friess', 'gordon']",trafalgar group (r),"{'friess': 21.0, 'gordon': 20.0, 'hageman': 16.0, 'galeotos': 10.0, 'haynes': 6.0, 'dahlin': 2.0}",friess,1.0,2018-08-15,<BLANK>,0
2278,wisconsin governor,governor,WI,"['evers', 'walker']",ppp (d),"{'evers': 49.0, 'walker': 44.0}",evers,5.0,2018-08-17,<BLANK>,0
2279,new hampshire governor,governor,NH,"['sununu', 'marchand']",unh,"{'sununu': 48.0, 'marchand': 33.0}",sununu,15.0,2018-08-20,<BLANK>,0
2280,new hampshire governor,governor,NH,"['sununu', 'kelly']",unh,"{'sununu': 48.0, 'kelly': 32.0}",sununu,16.0,2018-08-20,<BLANK>,0
2281,new mexico governor,governor,NM,"['grisham', 'pearce']",emerson,"{'grisham': 42.0, 'pearce': 40.0}",grisham,2.0,2018-08-20,<BLANK>,0
2282,michigan governor,governor,MI,"['whitmer', 'schuette']",gravis,"{'whitmer': 52.0, 'schuette': 37.0}",whitmer,15.0,2018-08-21,<BLANK>,0
2283,minnesota governor,governor,MN,"['walz', 'johnson']",suffolk*,"{'walz': 46.0, 'johnson': 41.0}",walz,5.0,2018-08-22,<BLANK>,0
2284,florida governor,governor,FL,"['desantis', 'putnam']",florida atlantic university,"{'desantis': 32.0, 'putnam': 31.0, 'nathan': 4.0, 'white': 2.0, 'baldauf': 3.0, 'devine': 2.0}",desantis,1.0,2018-08-22,<BLANK>,0
2285,florida governor,governor,FL,"['graham', 'levine']",florida atlantic university,"{'graham': 29.0, 'levine': 17.0, 'greene': 11.0, 'gillum': 11.0, 'king': 10.0}",graham,12.0,2018-08-22,<BLANK>,0
2286,wisconsin governor,governor,WI,"['evers', 'walker']",marquette*,"{'evers': 46.0, 'walker': 46.0}",,,2018-08-22,<BLANK>,0
2287,illinois governor,governor,IL,"['pritzker', 'rauner']",nbc news/marist*,"{'pritzker': 46.0, 'rauner': 30.0}",pritzker,16.0,2018-08-22,<BLANK>,0
2288,texas governor,governor,TX,"['abbott', 'valdez']",nbc news/marist,"{'abbott': 56.0, 'valdez': 37.0}",abbott,19.0,2018-08-22,<BLANK>,0
2289,connecticut governor,governor,CT,"['lamont', 'stefanowski']",quinnipiac,"{'lamont': 53.0, 'stefanowski': 37.0}",lamont,16.0,2018-08-23,<BLANK>,0
2290,pennsylvania governor,governor,PA,"['wolf', 'wagner']",nbc news/marist,"{'wolf': 54.0, 'wagner': 40.0}",wolf,14.0,2018-08-23,<BLANK>,0
2291,florida governor,governor,FL,"['graham', 'greene']",gravis,"{'graham': 26.0, 'levine': 18.0, 'greene': 19.0, 'gillum': 15.0, 'king': 5.0}",graham,7.0,2018-08-24,<BLANK>,0
2292,florida governor,governor,FL,"['desantis', 'putnam']",gravis,"{'desantis': 39.0, 'putnam': 24.0, 'nathan': 4.0, 'white': 6.0, 'Baldauf': 0, 'Devine': 0}",desantis,15.0,2018-08-24,<BLANK>,0
2293,florida governor,governor,FL,"['desantis', 'putnam']",gravis,"{'desantis': 39.0, 'putnam': 27.0, 'nathan': 4.0, 'white': 6.0, 'Baldauf': 0, 'Devine': 0}",desantis,12.0,2018-08-27,<BLANK>,0
2294,florida governor,governor,FL,"['graham', 'greene']",gravis,"{'graham': 26.0, 'levine': 18.0, 'greene': 19.0, 'gillum': 16.0, 'king': 5.0}",graham,7.0,2018-08-27,<BLANK>,0
2295,wisconsin governor,governor,WI,"['evers', 'walker']",suffolk,"{'evers': 46.0, 'walker': 44.0}",evers,2.0,2018-08-28,<BLANK>,0
2296,connecticut governor,governor,CT,"['lamont', 'stefanowski']",gravis,"{'lamont': 49.0, 'stefanowski': 40.0}",lamont,9.0,2018-08-29,<BLANK>,0
2297,pennsylvania governor,governor,PA,"['wolf', 'wagner']",franklin & marshall*,"{'wolf': 52.0, 'wagner': 35.0}",wolf,17.0,2018-08-30,<BLANK>,0
2298,florida governor,governor,FL,"['gillum', 'desantis']",quinnipiac,"{'gillum': 50.0, 'desantis': 47.0}",gillum,3.0,2018-09-04,<BLANK>,0
2299,florida governor,governor,FL,"['gillum', 'desantis']",gravis,"{'gillum': 47.0, 'desantis': 45.0}",gillum,2.0,2018-09-04,<BLANK>,0
2300,tennessee governor,governor,TN,"['lee', 'dean']",nbc news/marist,"{'lee': 53.0, 'dean': 40.0}",lee,13.0,2018-09-06,<BLANK>,0
2301,georgia governor,governor,GA,"['abrams', 'kemp']",atlanta journal-constitution,"{'abrams': 45.0, 'kemp': 45.0}",,,2018-09-07,<BLANK>,0
2302,arizona governor,governor,AZ,"['ducey', 'garcia']",gravis,"{'ducey': 48.0, 'garcia': 44.0}",ducey,4.0,2018-09-09,<BLANK>,0
2303,michigan governor,governor,MI,"['whitmer', 'schuette']",detroit news/wdiv-tv,"{'whitmer': 50.0, 'schuette': 36.0}",whitmer,14.0,2018-09-10,<BLANK>,0
2304,iowa governor,governor,IA,"['hubbell', 'reynolds']",emerson,"{'hubbell': 36.0, 'reynolds': 31.0}",hubbell,5.0,2018-09-10,<BLANK>,0
2305,new york governor,governor,NY,"['cuomo', 'nixon']",siena,"{'cuomo': 63.0, 'nixon': 22.0}",cuomo,41.0,2018-09-10,<BLANK>,0
2306,nevada governor,governor,NV,"['sisolak', 'laxalt']",suffolk*,"{'sisolak': 37.0, 'laxalt': 35.0, 'lord': 5.0}",sisolak,2.0,2018-09-11,<BLANK>,0
2307,oklahoma governor,governor,OK,"['stitt', 'edmondson']",sooner poll*,"{'stitt': 47.0, 'edmondson': 44.0}",stitt,3.0,2018-09-11,<BLANK>,0
2308,nevada governor,governor,NV,"['sisolak', 'laxalt']",suffolk*,"{'sisolak': 37.0, 'laxalt': 35.0}",sisolak,2.0,2018-09-11,<BLANK>,0
2309,florida governor,governor,FL,"['gillum', 'desantis']",surveyusa,"{'gillum': 47.0, 'desantis': 43.0}",gillum,4.0,2018-09-12,<BLANK>,0
2310,arizona governor,governor,AZ,"['ducey', 'garcia']",fox news,"{'ducey': 51.0, 'garcia': 40.0}",ducey,11.0,2018-09-13,<BLANK>,0
2311,minnesota governor,governor,MN,"['walz', 'johnson']",kstp/surveyusa,"{'walz': 47.0, 'johnson': 40.0}",walz,7.0,2018-09-13,<BLANK>,0
2312,kansas governor,governor,KS,"['kobach', 'kelly']",ppp (d),"{'kobach': 39.0, 'kelly': 38.0, 'orman': 9.0}",kobach,1.0,2018-09-13,<BLANK>,0
2313,tennessee governor,governor,TN,"['lee', 'dean']",fox news,"{'lee': 55.0, 'dean': 35.0}",lee,20.0,2018-09-13,<BLANK>,0
2314,florida governor,governor,FL,"['gillum', 'desantis']",rasmussen reports,"{'gillum': 48.0, 'desantis': 42.0}",gillum,6.0,2018-09-14,<BLANK>,0
2315,arkansas governor,governor,AR,"['hutchinson', 'henderson']",talk business/hendrix college*,"{'hutchinson': 60.0, 'henderson': 25.0}",hutchinson,35.0,2018-09-14,<BLANK>,0
