,race_name,race_type,state,top_candidates,pollster,poll_results,poll_leader,poll_spread,date,winner,district
168,colorado senate,senate,CO,"['romanoff', 'buck']",ppp (d),"{'buck': 38.0, 'romanoff': 41.0}",romanoff,3.0,2010-05-19,<BLANK>,0
169,arizona senate,senate,AZ,"['hayworth', 'glassman']",rasmussen reports,"{'hayworth': 49.0, 'glassman': 33.0}",hayworth,16.0,2010-05-19,<BLANK>,0
170,colorado senate,senate,CO,"['bennet', 'buck']",ppp (d),"{'bennet': 45.0, 'buck': 39.0}",bennet,6.0,2010-05-19,bennet,0
171,pennsylvania senate,senate,PA,"['sestak', 'toomey']",rasmussen reports,"{'toomey': 42.0, 'sestak': 46.0}",sestak,4.0,2010-05-20,toomey,0
172,kentucky senate,senate,KY,"['paul', 'conway']",rasmussen reports,"{'paul': 59.0, 'conway': 34.0}",paul,25.0,2010-05-20,paul,0
173,arkansas senate,senate,AR,"['halter', 'lincoln']",r2000/dfa (d),"{'halter': 48.0, 'lincoln': 46.0}",halter,2.0,2010-05-20,<BLANK>,0
174,california senate,senate,CA,"['fiorina', 'campbell']",ppic,"{'fiorina': 25.0, 'campbell': 23.0, 'devore': 16.0}",fiorina,2.0,2010-05-20,<BLANK>,0
175,california senate,senate,CA,"['boxer', 'fiorina']",ppic,"{'boxer': 48.0, 'fiorina': 39.0}",boxer,9.0,2010-05-20,boxer,0
176,california senate,senate,CA,"['boxer', 'devore']",ppic,"{'boxer': 50.0, 'devore': 39.0}",boxer,11.0,2010-05-20,boxer,0
177,california senate,senate,CA,"['boxer', 'campbell']",ppic,"{'boxer': 46.0, 'campbell': 40.0}",boxer,6.0,2010-05-20,boxer,0
178,arkansas senate,senate,AR,"['boozman', 'lincoln']",rasmussen reports,"{'boozman': 66.0, 'lincoln': 28.0}",boozman,38.0,2010-05-21,boozman,0
179,arkansas senate,senate,AR,"['boozman', 'halter']",rasmussen reports,"{'boozman': 60.0, 'halter': 33.0}",boozman,27.0,2010-05-21,boozman,0
180,california senate,senate,CA,"['boxer', 'fiorina']",r2000/daily kos (d),"{'boxer': 48.0, 'fiorina': 39.0}",boxer,9.0,2010-05-21,boxer,0
181,california senate,senate,CA,"['boxer', 'campbell']",r2000/daily kos (d),"{'boxer': 47.0, 'campbell': 40.0}",boxer,7.0,2010-05-21,boxer,0
182,california senate,senate,CA,"['campbell', 'fiorina']",r2000/daily kos (d),"{'fiorina': 22.0, 'campbell': 37.0, 'devore': 14.0}",campbell,15.0,2010-05-21,<BLANK>,0
183,california senate,senate,CA,"['boxer', 'devore']",r2000/daily kos (d),"{'boxer': 47.0, 'devore': 38.0}",boxer,9.0,2010-05-21,boxer,0
184,florida senate,senate,FL,"['meek', 'ferre']",st. petersburg times,"{'meek': 33.0, 'greene': 9.0, 'ferre': 10.0}",meek,23.0,2010-05-23,<BLANK>,0
185,florida senate,senate,FL,"['crist', 'rubio']",st. petersburg times,"{'crist': 30.0, 'rubio': 27.0, 'meek': 15.0}",crist,3.0,2010-05-23,rubio,0
186,new york senate,senate,NY,"['gillibrand', 'blakeman']",siena,"{'gillibrand': 51.0, 'blakeman': 24.0}",gillibrand,27.0,2010-05-24,gillibrand,0
187,new york senate,senate,NY,"['gillibrand', 'dioguardi']",siena,"{'gillibrand': 51.0, 'dioguardi': 25.0}",gillibrand,26.0,2010-05-24,gillibrand,0
188,new york senate,senate,NY,"['gillibrand', 'malpass']",siena,"{'gillibrand': 53.0, 'malpass': 22.0}",gillibrand,31.0,2010-05-24,gillibrand,0
189,alabama senate,senate,AL,"['shelby', 'barnes']",r2000/daily kos (d),"{'shelby': 57.0, 'barnes': 33.0}",shelby,24.0,2010-05-24,shelby,0
190,north dakota senate,senate,ND,"['hoeven', 'potter']",rasmussen reports,"{'hoeven': 72.0, 'potter': 23.0}",hoeven,49.0,2010-05-24,hoeven,0
191,california senate,senate,CA,"['fiorina', 'campbell']",ppp (d),"{'fiorina': 41.0, 'campbell': 21.0, 'devore': 16.0}",fiorina,20.0,2010-05-25,<BLANK>,0
192,california senate,senate,CA,"['fiorina', 'campbell']",surveyusa,"{'fiorina': 46.0, 'campbell': 23.0, 'devore': 14.0}",fiorina,23.0,2010-05-25,<BLANK>,0
193,kansas senate,senate,KS,"['moran', 'tiahrt']",surveyusa,"{'moran': 52.0, 'tiahrt': 29.0}",moran,23.0,2010-05-25,moran,0
194,washington senate,senate,WA,"['murray', 'rossi']",the washington poll,"{'murray': 44.0, 'rossi': 40.0}",murray,4.0,2010-05-25,murray,0
195,georgia senate,senate,GA,"['isakson', 'thurmond']",rasmussen reports,"{'isakson': 57.0, 'thurmond': 30.0}",isakson,27.0,2010-05-25,isakson,0
196,california senate,senate,CA,"['boxer', 'fiorina']",ppp (d),"{'boxer': 45.0, 'fiorina': 42.0}",boxer,3.0,2010-05-26,boxer,0
197,california senate,senate,CA,"['boxer', 'devore']",ppp (d),"{'boxer': 46.0, 'devore': 40.0}",boxer,6.0,2010-05-26,boxer,0
198,california senate,senate,CA,"['fiorina', 'campbell']",magellan strategies (r),"{'fiorina': 44.0, 'campbell': 21.0, 'devore': 14.0}",fiorina,23.0,2010-05-26,<BLANK>,0
199,california senate,senate,CA,"['boxer', 'campbell']",ppp (d),"{'boxer': 47.0, 'campbell': 40.0}",boxer,7.0,2010-05-26,boxer,0
200,wisconsin senate,senate,WI,"['feingold', 'johnson']",rasmussen reports,"{'feingold': 46.0, 'johnson': 44.0}",feingold,2.0,2010-05-27,johnson,0
201,wisconsin senate,senate,WI,"['feingold', 'westlake']",rasmussen reports,"{'feingold': 47.0, 'westlake': 38.0}",feingold,9.0,2010-05-27,<BLANK>,0
202,wisconsin senate,senate,WI,"['feingold', 'wall']",rasmussen reports,"{'feingold': 47.0, 'wall': 41.0}",feingold,6.0,2010-05-27,<BLANK>,0
203,kentucky senate,senate,KY,"['paul', 'conway']",r2000/daily kos (d),"{'paul': 44.0, 'conway': 41.0}",paul,3.0,2010-05-27,paul,0
204,connecticut senate,senate,CT,"['blumenthal', 'mcmahon']",quinnipiac,"{'blumenthal': 56.0, 'mcmahon': 31.0}",blumenthal,25.0,2010-05-27,blumenthal,0
205,south carolina senate,senate,SC,"['demint', 'rawl']",ppp (d),"{'demint': 49.0, 'rawl': 30.0}",demint,19.0,2010-05-27,demint,0
206,alabama senate,senate,AL,"['shelby', 'barnes']",rasmussen reports,"{'shelby': 58.0, 'barnes': 31.0}",shelby,27.0,2010-05-27,shelby,0
207,arkansas senate,senate,AR,"['boozman', 'lincoln']",r2000/daily kos (d),"{'boozman': 58.0, 'lincoln': 38.0}",boozman,20.0,2010-05-27,boozman,0
208,arkansas senate,senate,AR,"['boozman', 'halter']",r2000/daily kos (d),"{'boozman': 53.0, 'halter': 42.0}",boozman,11.0,2010-05-27,boozman,0
209,arkansas senate,senate,AR,"['halter', 'lincoln']",r2000/daily kos (d),"{'lincoln': 44.0, 'halter': 47.0}",halter,3.0,2010-05-27,<BLANK>,0
210,oregon senate,senate,OR,"['wyden', 'huffman']",rasmussen reports,"{'wyden': 51.0, 'huffman': 38.0}",wyden,13.0,2010-05-27,wyden,0
211,nevada senate,senate,NV,"['lowden', 'reid']",lvrj/mason-dixon,"{'lowden': 42.0, 'reid': 39.0}",lowden,3.0,2010-05-28,reid,0
212,ohio senate,senate,OH,"['fisher', 'portman']",university of cincinnati,"{'fisher': 47.0, 'portman': 46.0}",fisher,1.0,2010-05-28,portman,0
213,washington senate,senate,WA,"['murray', 'rossi']",rasmussen reports,"{'murray': 48.0, 'rossi': 47.0}",murray,1.0,2010-05-28,murray,0
214,pennsylvania senate,senate,PA,"['sestak', 'toomey']",r2000/daily kos (d),"{'toomey': 40.0, 'sestak': 43.0}",sestak,3.0,2010-05-28,toomey,0
215,nevada senate,senate,NV,"['lowden', 'angle']",lvrj/mason-dixon,"{'angle': 29.0, 'tarkanian': 23.0, 'lowden': 30.0}",lowden,1.0,2010-05-28,<BLANK>,0
216,nevada senate,senate,NV,"['tarkanian', 'reid']",lvrj/mason-dixon,"{'tarkanian': 42.0, 'reid': 41.0}",tarkanian,1.0,2010-05-28,reid,0
217,new hampshire senate,senate,NH,"['ayotte', 'binnie']",magellan strategies (r),"{'ayotte': 38.0, 'binnie': 29.0, 'lamontagne': 9.0, 'bender': 4.0}",ayotte,9.0,2010-05-28,ayotte,0
218,connecticut senate,senate,CT,"['blumenthal', 'mcmahon']",r2000/daily kos (d),"{'blumenthal': 52.0, 'mcmahon': 33.0}",blumenthal,19.0,2010-05-28,blumenthal,0
219,nevada senate,senate,NV,"['reid', 'angle']",lvrj/mason-dixon,"{'angle': 39.0, 'reid': 42.0}",reid,3.0,2010-05-28,reid,0
220,california senate,senate,CA,"['boxer', 'fiorina']",la times/usc,"{'boxer': 44.0, 'fiorina': 38.0}",boxer,6.0,2010-05-30,boxer,0
221,california senate,senate,CA,"['campbell', 'boxer']",la times/usc,"{'boxer': 38.0, 'campbell': 45.0}",campbell,7.0,2010-05-30,boxer,0
222,california senate,senate,CA,"['boxer', 'devore']",la times/usc,"{'boxer': 46.0, 'devore': 36.0}",boxer,10.0,2010-05-30,boxer,0
223,california senate,senate,CA,"['fiorina', 'campbell']",la times/usc,"{'fiorina': 38.0, 'campbell': 23.0, 'devore': 16.0}",fiorina,15.0,2010-05-30,<BLANK>,0
224,kentucky senate,senate,KY,"['paul', 'conway']",surveyusa,"{'paul': 51.0, 'conway': 45.0}",paul,6.0,2010-05-31,paul,0
225,kentucky senate,senate,KY,"['paul', 'conway']",rasmussen reports,"{'paul': 49.0, 'conway': 41.0}",paul,8.0,2010-06-02,paul,0
226,missouri senate,senate,MO,"['blunt', 'carnahan']",rasmussen reports,"{'blunt': 45.0, 'carnahan': 44.0}",blunt,1.0,2010-06-03,blunt,0
227,iowa senate,senate,IA,"['grassley', 'conlin']",research 2000,"{'grassley': 50.0, 'conlin': 42.0}",grassley,8.0,2010-06-03,grassley,0
228,connecticut senate,senate,CT,"['blumenthal', 'mcmahon']",rasmussen reports,"{'blumenthal': 56.0, 'mcmahon': 33.0}",blumenthal,23.0,2010-06-03,blumenthal,0
229,nevada senate,senate,NV,"['angle', 'tarkanian']",suffolk university,"{'angle': 33.0, 'tarkanian': 26.0, 'lowden': 25.0}",angle,7.0,2010-06-03,<BLANK>,0
230,nevada senate,senate,NV,"['angle', 'lowden']",r2000/daily kos (d),"{'angle': 34.0, 'tarkanian': 24.0, 'lowden': 25.0}",angle,9.0,2010-06-03,<BLANK>,0
231,nevada senate,senate,NV,"['reid', 'lowden']",r2000/daily kos (d)*,"{'lowden': 38.0, 'reid': 42.0}",reid,4.0,2010-06-03,reid,0
232,nevada senate,senate,NV,"['reid', 'tarkanian']",r2000/daily kos (d)*,"{'tarkanian': 39.0, 'reid': 43.0}",reid,4.0,2010-06-03,reid,0
233,nevada senate,senate,NV,"['reid', 'angle']",r2000/daily kos (d)*,"{'angle': 37.0, 'reid': 43.0}",reid,6.0,2010-06-03,reid,0
234,arkansas senate,senate,AR,"['halter', 'lincoln']",r2000/daily kos (d),"{'lincoln': 45.0, 'halter': 49.0}",halter,4.0,2010-06-04,<BLANK>,0
235,california senate,senate,CA,"['fiorina', 'campbell']",field,"{'fiorina': 37.0, 'campbell': 22.0, 'devore': 19.0}",fiorina,15.0,2010-06-04,<BLANK>,0
236,indiana senate,senate,IN,"['coats', 'ellsworth']",rasmussen reports,"{'coats': 47.0, 'ellsworth': 33.0}",coats,14.0,2010-06-04,coats,0
237,pennsylvania senate,senate,PA,"['toomey', 'sestak']",rasmussen reports,"{'toomey': 45.0, 'sestak': 38.0}",toomey,7.0,2010-06-04,toomey,0
238,iowa senate,senate,IA,"['grassley', 'conlin']",ppp (d),"{'grassley': 57.0, 'conlin': 31.0}",grassley,26.0,2010-06-04,grassley,0
239,nevada senate,senate,NV,"['tarkanian', 'reid']",lvrj/mason-dixon,"{'tarkanian': 46.0, 'reid': 39.0}",tarkanian,7.0,2010-06-06,reid,0
240,nevada senate,senate,NV,"['reid', 'lowden']",lvrj/mason-dixon,"{'lowden': 41.0, 'reid': 42.0}",reid,1.0,2010-06-06,reid,0
241,nevada senate,senate,NV,"['angle', 'reid']",lvrj/mason-dixon,"{'angle': 44.0, 'reid': 41.0}",angle,3.0,2010-06-06,reid,0
242,nevada senate,senate,NV,"['angle', 'tarkanian']",lvrj/mason-dixon,"{'angle': 32.0, 'tarkanian': 24.0, 'lowden': 23.0}",angle,8.0,2010-06-06,<BLANK>,0
243,ohio senate,senate,OH,"['fisher', 'portman']",rasmussen reports,"{'fisher': 43.0, 'portman': 43.0}",,,2010-06-07,portman,0
244,california senate,senate,CA,"['fiorina', 'campbell']",magellan strategies (r),"{'fiorina': 54.0, 'campbell': 19.0, 'devore': 16.0}",fiorina,35.0,2010-06-07,<BLANK>,0
245,north carolina senate,senate,NC,"['burr', 'marshall']",ppp (d),"{'burr': 46.0, 'marshall': 39.0}",burr,7.0,2010-06-08,burr,0
246,north carolina senate,senate,NC,"['burr', 'cunningham']",ppp (d),"{'burr': 46.0, 'cunningham': 35.0}",burr,11.0,2010-06-08,burr,0
247,north carolina senate,senate,NC,"['burr', 'marshall']",rasmussen reports,"{'burr': 50.0, 'marshall': 36.0}",burr,14.0,2010-06-08,burr,0
248,north carolina senate,senate,NC,"['burr', 'cunningham']",rasmussen reports,"{'burr': 47.0, 'cunningham': 35.0}",burr,12.0,2010-06-08,burr,0
249,california senate,senate,CA,"['fiorina', 'campbell']",surveyusa,"{'fiorina': 48.0, 'campbell': 22.0, 'devore': 16.0}",fiorina,26.0,2010-06-08,<BLANK>,0
250,alabama senate,senate,AL,"['shelby', 'barnes']",rasmussen reports,"{'shelby': 58.0, 'barnes': 31.0}",shelby,27.0,2010-06-08,shelby,0
251,florida senate,senate,FL,"['crist', 'rubio']",quinnipiac,"{'crist': 37.0, 'rubio': 33.0, 'meek': 17.0}",crist,4.0,2010-06-09,rubio,0
252,florida senate,senate,FL,"['crist', 'rubio']",rasmussen reports,"{'crist': 37.0, 'rubio': 37.0, 'meek': 15.0}",,,2010-06-09,rubio,0
253,florida senate,senate,FL,"['crist', 'rubio']",quinnipiac,"{'crist': 40.0, 'rubio': 33.0, 'greene': 14.0}",crist,7.0,2010-06-09,rubio,0
254,florida senate,senate,FL,"['crist', 'rubio']",rasmussen reports,"{'crist': 41.0, 'rubio': 37.0, 'greene': 13.0}",crist,4.0,2010-06-09,rubio,0
255,colorado senate,senate,CO,"['buck', 'bennet']",rasmussen reports,"{'buck': 46.0, 'bennet': 41.0}",buck,5.0,2010-06-09,bennet,0
256,colorado senate,senate,CO,"['norton', 'bennet']",rasmussen reports,"{'norton': 46.0, 'bennet': 40.0}",norton,6.0,2010-06-09,bennet,0
257,colorado senate,senate,CO,"['norton', 'romanoff']",rasmussen reports,"{'norton': 43.0, 'romanoff': 42.0}",norton,1.0,2010-06-09,<BLANK>,0
258,illinois senate,senate,IL,"['kirk', 'giannoulias']",rasmussen reports,"{'kirk': 42.0, 'giannoulias': 39.0}",kirk,3.0,2010-06-09,kirk,0
259,colorado senate,senate,CO,"['buck', 'romanoff']",rasmussen reports,"{'buck': 45.0, 'romanoff': 39.0}",buck,6.0,2010-06-09,<BLANK>,0
260,nevada senate,senate,NV,"['angle', 'reid']",rasmussen reports,"{'angle': 50.0, 'reid': 39.0}",angle,11.0,2010-06-10,reid,0
261,florida senate,senate,FL,"['meek', 'greene']",quinnipiac,"{'meek': 29.0, 'greene': 27.0, 'ferre': 3.0}",meek,2.0,2010-06-10,<BLANK>,0
262,colorado senate,senate,CO,"['buck', 'norton']",magellan strategies (r),"{'buck': 42.0, 'norton': 32.0}",buck,10.0,2010-06-10,<BLANK>,0
263,connecticut senate,senate,CT,"['blumenthal', 'mcmahon']",quinnipiac,"{'blumenthal': 55.0, 'mcmahon': 35.0}",blumenthal,20.0,2010-06-10,blumenthal,0
264,california senate,senate,CA,"['boxer', 'fiorina']",rasmussen reports,"{'boxer': 48.0, 'fiorina': 43.0}",boxer,5.0,2010-06-11,boxer,0
265,oregon senate,senate,OR,"['wyden', 'huffman']",surveyusa,"{'wyden': 51.0, 'huffman': 38.0}",wyden,13.0,2010-06-11,wyden,0
266,washington senate,senate,WA,"['murray', 'rossi']",the washington poll,"{'murray': 42.0, 'rossi': 40.0}",murray,2.0,2010-06-11,murray,0
267,new york senate,senate,NY,"['gillibrand', 'blakeman']",siena,"{'gillibrand': 48.0, 'blakeman': 27.0}",gillibrand,21.0,2010-06-14,gillibrand,0
268,new york senate,senate,NY,"['gillibrand', 'dioguardi']",siena,"{'gillibrand': 47.0, 'dioguardi': 29.0}",gillibrand,18.0,2010-06-14,gillibrand,0
269,new york senate,senate,NY,"['schumer', 'townsend']",siena,"{'schumer': 60.0, 'townsend': 26.0}",schumer,34.0,2010-06-14,schumer,0
270,new york senate,senate,NY,"['gillibrand', 'malpass']",siena,"{'gillibrand': 49.0, 'malpass': 24.0}",gillibrand,25.0,2010-06-14,gillibrand,0
271,illinois senate,senate,IL,"['giannoulias', 'kirk']",ppp (d),"{'giannoulias': 31.0, 'kirk': 30.0}",giannoulias,1.0,2010-06-14,kirk,0
272,new york senate,senate,NY,"['schumer', 'berntsen']",siena,"{'schumer': 59.0, 'berntsen': 27.0}",schumer,32.0,2010-06-14,schumer,0
273,south carolina senate,senate,SC,"['demint', 'greene']",rasmussen reports,"{'demint': 58.0, 'greene': 21.0}",demint,37.0,2010-06-15,demint,0
274,louisiana senate,senate,LA,"['vitter', 'melancon']",magellan strategies (r),"{'vitter': 51.0, 'melancon': 31.0}",vitter,20.0,2010-06-15,vitter,0
275,washington senate,senate,WA,"['murray', 'rossi']",elway poll,"{'murray': 47.0, 'rossi': 40.0}",murray,7.0,2010-06-16,murray,0
276,louisiana senate,senate,LA,"['vitter', 'melancon']",ppp (d),"{'vitter': 46.0, 'melancon': 37.0}",vitter,9.0,2010-06-16,vitter,0
277,arkansas senate,senate,AR,"['boozman', 'lincoln']",rasmussen reports,"{'boozman': 61.0, 'lincoln': 32.0}",boozman,29.0,2010-06-17,boozman,0
278,iowa senate,senate,IA,"['grassley', 'conlin']",rasmussen reports,"{'grassley': 54.0, 'conlin': 37.0}",grassley,17.0,2010-06-17,grassley,0
279,new york senate,senate,NY,"['gillibrand', 'blakeman']",rasmussen reports,"{'gillibrand': 50.0, 'blakeman': 38.0}",gillibrand,12.0,2010-06-18,gillibrand,0
280,new york senate,senate,NY,"['gillibrand', 'dioguardi']",rasmussen reports,"{'gillibrand': 49.0, 'dioguardi': 38.0}",gillibrand,11.0,2010-06-18,gillibrand,0
281,new york senate,senate,NY,"['gillibrand', 'malpass']",rasmussen reports,"{'gillibrand': 49.0, 'malpass': 34.0}",gillibrand,15.0,2010-06-18,gillibrand,0
282,new york senate,senate,NY,"['schumer', 'berntsen']",rasmussen reports,"{'schumer': 54.0, 'berntsen': 35.0}",schumer,19.0,2010-06-18,schumer,0
283,new york senate,senate,NY,"['schumer', 'townsend']",rasmussen reports,"{'schumer': 54.0, 'townsend': 33.0}",schumer,21.0,2010-06-18,schumer,0
284,utah senate,senate,UT,"['bridgewater', 'lee']",deseret news,"{'bridgewater': 42.0, 'lee': 33.0}",bridgewater,9.0,2010-06-19,lee,0
285,florida senate,senate,FL,"['crist', 'rubio']",fl chamber of commerce,"{'crist': 42.0, 'rubio': 31.0, 'meek': 14.0}",crist,11.0,2010-06-19,rubio,0
286,colorado senate,senate,CO,"['norton', 'bennet']",denver post/surveyusa,"{'norton': 47.0, 'bennet': 44.0}",norton,3.0,2010-06-20,bennet,0
287,colorado senate,senate,CO,"['buck', 'bennet']",denver post/surveyusa,"{'buck': 46.0, 'bennet': 43.0}",buck,3.0,2010-06-20,bennet,0
288,colorado senate,senate,CO,"['buck', 'norton']",denver post/surveyusa,"{'buck': 53.0, 'norton': 37.0}",buck,16.0,2010-06-20,<BLANK>,0
289,colorado senate,senate,CO,"['bennet', 'romanoff']",denver post/surveyusa,"{'bennet': 53.0, 'romanoff': 36.0}",bennet,17.0,2010-06-20,bennet,0
290,colorado senate,senate,CO,"['buck', 'romanoff']",denver post/surveyusa,"{'buck': 49.0, 'romanoff': 40.0}",buck,9.0,2010-06-20,<BLANK>,0
291,colorado senate,senate,CO,"['norton', 'romanoff']",denver post/surveyusa,"{'norton': 45.0, 'romanoff': 41.0}",norton,4.0,2010-06-20,<BLANK>,0
292,arizona senate,senate,AZ,"['mccain', 'hayworth']",rasmussen reports,"{'mccain': 47.0, 'hayworth': 36.0}",mccain,11.0,2010-06-22,mccain,0
293,wisconsin senate,senate,WI,"['feingold', 'johnson']",rasmussen reports,"{'feingold': 46.0, 'johnson': 45.0}",feingold,1.0,2010-06-22,johnson,0
294,pennsylvania senate,senate,PA,"['toomey', 'sestak']",ppp (d),"{'toomey': 41.0, 'sestak': 41.0}",,,2010-06-22,toomey,0
295,new york senate,senate,NY,"['gillibrand', 'malpass']",quinnipiac,"{'gillibrand': 47.0, 'malpass': 25.0}",gillibrand,22.0,2010-06-22,gillibrand,0
296,new york senate,senate,NY,"['gillibrand', 'blakeman']",quinnipiac,"{'gillibrand': 46.0, 'blakeman': 26.0}",gillibrand,20.0,2010-06-22,gillibrand,0
297,new york senate,senate,NY,"['blakeman', 'malpass']",quinnipiac,"{'DioGuardi': 0, 'blakeman': 14.0, 'malpass': 11.0}",blakeman,3.0,2010-06-22,<BLANK>,0
298,north dakota senate,senate,ND,"['hoeven', 'potter']",rasmussen reports,"{'hoeven': 73.0, 'potter': 19.0}",hoeven,54.0,2010-06-22,hoeven,0
299,wisconsin senate,senate,WI,"['feingold', 'westlake']",rasmussen reports,"{'feingold': 47.0, 'westlake': 41.0}",feingold,6.0,2010-06-22,<BLANK>,0
300,oregon senate,senate,OR,"['wyden', 'huffman']",rasmussen reports,"{'wyden': 47.0, 'huffman': 37.0}",wyden,10.0,2010-06-23,wyden,0
301,vermont senate,senate,VT,"['leahy', 'britton']",rasmussen reports,"{'leahy': 64.0, 'britton': 29.0}",leahy,35.0,2010-06-24,leahy,0
302,north carolina senate,senate,NC,"['burr', 'marshall']",rasmussen reports,"{'burr': 44.0, 'marshall': 43.0}",burr,1.0,2010-06-24,burr,0
303,arizona senate,senate,AZ,"['mccain', 'hayworth']",magellan strategies (r),"{'mccain': 52.0, 'hayworth': 29.0}",mccain,23.0,2010-06-24,mccain,0
304,nevada senate,senate,NV,"['angle', 'reid']",rasmussen reports,"{'reid': 41.0, 'angle': 48.0}",angle,7.0,2010-06-24,reid,0
305,washington senate,senate,WA,"['murray', 'rossi']",rasmussen reports,"{'murray': 47.0, 'rossi': 47.0}",,,2010-06-25,murray,0
306,utah senate,senate,UT,"['lee', 'granato']",rasmussen reports,"{'lee': 58.0, 'granato': 28.0}",lee,30.0,2010-06-25,lee,0
307,north carolina senate,senate,NC,"['burr', 'marshall']",surveyusa*,"{'burr': 50.0, 'marshall': 40.0}",burr,10.0,2010-06-25,burr,0
308,north carolina senate,senate,NC,"['burr', 'marshall']",ppp (d)*,"{'burr': 38.0, 'marshall': 33.0}",burr,5.0,2010-06-28,burr,0
309,kansas senate,senate,KS,"['moran', 'tiahrt']",surveyusa,"{'moran': 53.0, 'tiahrt': 33.0}",moran,20.0,2010-06-28,moran,0
310,kansas senate,senate,KS,"['johnston', 'schollenberger']",surveyusa,"{'johnston': 24.0, 'schollenberger': 16.0, 'haley': 11.0, 'conroy': 11.0, 'wiesner': 4.0}",johnston,8.0,2010-06-28,<BLANK>,0
311,hawaii senate,senate,HI,"['inouye', 'roco']",rasmussen reports,"{'inouye': 68.0, 'roco': 20.0}",inouye,48.0,2010-06-29,inouye,0
312,louisiana senate,senate,LA,"['vitter', 'melancon']",rasmussen reports,"{'vitter': 53.0, 'melancon': 35.0}",vitter,18.0,2010-06-29,vitter,0
313,wisconsin senate,senate,WI,"['feingold', 'johnson']",ppp (d),"{'feingold': 45.0, 'johnson': 43.0}",feingold,2.0,2010-06-29,johnson,0
314,ohio senate,senate,OH,"['fisher', 'portman']",ppp (d),"{'portman': 38.0, 'fisher': 40.0}",fisher,2.0,2010-06-30,portman,0
315,kentucky senate,senate,KY,"['paul', 'conway']",rasmussen reports,"{'paul': 49.0, 'conway': 42.0}",paul,7.0,2010-06-30,paul,0
316,missouri senate,senate,MO,"['blunt', 'carnahan']",rasmussen reports,"{'blunt': 48.0, 'carnahan': 43.0}",blunt,5.0,2010-06-30,blunt,0
317,california senate,senate,CA,"['boxer', 'fiorina']",reuters/ipsos,"{'boxer': 45.0, 'fiorina': 41.0}",boxer,4.0,2010-06-30,boxer,0
318,ohio senate,senate,OH,"['fisher', 'portman']",quinnipiac,"{'portman': 40.0, 'fisher': 42.0}",fisher,2.0,2010-06-30,portman,0
319,pennsylvania senate,senate,PA,"['toomey', 'sestak']",rasmussen reports,"{'toomey': 45.0, 'sestak': 39.0}",toomey,6.0,2010-07-01,toomey,0
