,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Unnamed: 0,Year
1616,President Trump Job Approval,Economist/YouGov,"Approve 43, Disapprove 53",Disapprove +10,2017-12-27,17402.0,2017.0
1617,President Trump Job Approval,Gallup,"Approve 40, Disapprove 55",Disapprove +15,2017-12-31,17403.0,2017.0
1618,President Trump Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 54",Disapprove +13,2018-01-03,17405.0,2018.0
1619,President Trump Job Approval,Economist/YouGov,"Approve 43, Disapprove 54",Disapprove +11,2018-01-03,17406.0,2018.0
1620,President Trump Job Approval,Gallup,"Approve 37, Disapprove 58",Disapprove +21,2018-01-08,17414.0,2018.0
1621,President Trump Job Approval,Quinnipiac,"Approve 36, Disapprove 59",Disapprove +23,2018-01-10,17416.0,2018.0
1622,President Trump Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 55",Disapprove +14,2018-01-10,17417.0,2018.0
1623,President Trump Job Approval,Economist/YouGov,"Approve 42, Disapprove 54",Disapprove +12,2018-01-10,17418.0,2018.0
1624,President Trump Job Approval,IBD/TIPP,"Approve 35, Disapprove 58",Disapprove +23,2018-01-11,17426.0,2018.0
1625,President Trump Job Approval,Emerson,"Approve 39, Disapprove 52",Disapprove +13,2018-01-12,17429.0,2018.0
1626,President Trump Job Approval,Gallup,"Approve 38, Disapprove 57",Disapprove +19,2018-01-15,17431.0,2018.0
1627,President Trump Job Approval,Economist/YouGov,"Approve 42, Disapprove 54",Disapprove +12,2018-01-17,17438.0,2018.0
1628,President Trump Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 56",Disapprove +17,2018-01-17,17439.0,2018.0
1629,President Trump Job Approval,Quinnipiac,"Approve 38, Disapprove 57",Disapprove +19,2018-01-17,17440.0,2018.0
1630,President Trump Job Approval,Harvard-Harris,"Approve 42, Disapprove 58",Disapprove +16,2018-01-18,17441.0,2018.0
1631,President Trump Job Approval,Pew Research,"Approve 39, Disapprove 55",Disapprove +16,2018-01-18,17442.0,2018.0
1632,President Trump Job Approval,CBS News,"Approve 37, Disapprove 58",Disapprove +21,2018-01-18,17443.0,2018.0
1633,President Trump Job Approval,NPR/PBS/Marist,"Approve 40, Disapprove 51",Disapprove +11,2018-01-18,17445.0,2018.0
1634,President Trump Job Approval,CNN,"Approve 43, Disapprove 53",Disapprove +10,2018-01-19,17455.0,2018.0
1635,President Trump Job Approval,NBC News/Wall St. Jrnl,"Approve 39, Disapprove 57",Disapprove +18,2018-01-19,17456.0,2018.0
1636,President Trump Job Approval,ABC News/Wash Post,"Approve 38, Disapprove 58",Disapprove +20,2018-01-21,17457.0,2018.0
1637,President Trump Job Approval,Rasmussen Reports,"Approve 42, Disapprove 56",Disapprove +14,2018-01-22,17459.0,2018.0
1638,President Trump Job Approval,Gallup,"Approve 36, Disapprove 59",Disapprove +23,2018-01-22,17462.0,2018.0
1639,President Trump Job Approval,FOX News,"Approve 45, Disapprove 53",Disapprove +8,2018-01-24,17464.0,2018.0
1640,President Trump Job Approval,Harvard-Harris,"Approve 44, Disapprove 56",Disapprove +12,2018-01-24,17465.0,2018.0
1641,President Trump Job Approval,Reuters/Ipsos,"Approve 37, Disapprove 59",Disapprove +22,2018-01-24,17466.0,2018.0
1642,President Trump Job Approval,Economist/YouGov,"Approve 43, Disapprove 54",Disapprove +11,2018-01-24,17467.0,2018.0
1643,President Trump Job Approval,Quinnipiac,"Approve 36, Disapprove 58",Disapprove +22,2018-01-25,17477.0,2018.0
1644,President Trump Job Approval,Gallup,"Approve 38, Disapprove 58",Disapprove +20,2018-01-29,17483.0,2018.0
1645,President Trump Job Approval,Economist/YouGov,"Approve 44, Disapprove 53",Disapprove +9,2018-01-31,17485.0,2018.0
1646,President Trump Job Approval,Monmouth,"Approve 44, Disapprove 48",Disapprove +4,2018-01-31,17487.0,2018.0
1647,President Trump Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 53",Disapprove +12,2018-01-31,17488.0,2018.0
1648,President Trump Job Approval,Gallup,"Approve 40, Disapprove 57",Disapprove +17,2018-02-05,17498.0,2018.0
1649,President Trump Job Approval,IBD/TIPP,"Approve 35, Disapprove 58",Disapprove +23,2018-02-06,17501.0,2018.0
1650,President Trump Job Approval,Economist/YouGov,"Approve 45, Disapprove 53",Disapprove +8,2018-02-07,17503.0,2018.0
1651,President Trump Job Approval,Quinnipiac,"Approve 40, Disapprove 55",Disapprove +15,2018-02-07,17505.0,2018.0
1652,President Trump Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 54",Disapprove +14,2018-02-07,17506.0,2018.0
1653,President Trump Job Approval,Marist,"Approve 39, Disapprove 56",Disapprove +17,2018-02-09,17519.0,2018.0
1654,President Trump Job Approval,Gallup,"Approve 40, Disapprove 57",Disapprove +17,2018-02-12,17521.0,2018.0
1655,President Trump Job Approval,FOX News,"Approve 43, Disapprove 53",Disapprove +10,2018-02-14,17525.0,2018.0
1656,President Trump Job Approval,Economist/YouGov,"Approve 45, Disapprove 50",Disapprove +5,2018-02-14,17527.0,2018.0
1657,President Trump Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 54",Disapprove +15,2018-02-14,17528.0,2018.0
1658,President Trump Job Approval,PPP (D),"Approve 44, Disapprove 50",Disapprove +6,2018-02-14,17529.0,2018.0
1659,President Trump Job Approval,Gallup,"Approve 37, Disapprove 59",Disapprove +22,2018-02-19,17541.0,2018.0
1660,President Trump Job Approval,Harvard-Harris,"Approve 45, Disapprove 55",Disapprove +10,2018-02-21,17551.0,2018.0
1661,President Trump Job Approval,Quinnipiac,"Approve 37, Disapprove 58",Disapprove +21,2018-02-21,17552.0,2018.0
1662,President Trump Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 55",Disapprove +15,2018-02-21,17553.0,2018.0
1663,President Trump Job Approval,Economist/YouGov,"Approve 44, Disapprove 51",Disapprove +7,2018-02-21,17556.0,2018.0
1664,President Trump Job Approval,Marist,"Approve 40, Disapprove 53",Disapprove +13,2018-02-23,17564.0,2018.0
1665,President Trump Job Approval,CNN,"Approve 39, Disapprove 56",Disapprove +17,2018-02-25,17565.0,2018.0
1666,President Trump Job Approval,USA Today/Suffolk,"Approve 38, Disapprove 60",Disapprove +22,2018-02-25,17566.0,2018.0
1667,President Trump Job Approval,Gallup,"Approve 39, Disapprove 56",Disapprove +17,2018-02-26,17569.0,2018.0
1668,President Trump Job Approval,Economist/YouGov,"Approve 44, Disapprove 53",Disapprove +9,2018-02-28,17572.0,2018.0
1669,President Trump Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 56",Disapprove +16,2018-02-28,17573.0,2018.0
1670,President Trump Job Approval,Gallup,"Approve 39, Disapprove 55",Disapprove +16,2018-03-05,17585.0,2018.0
1671,President Trump Job Approval,IBD/TIPP,"Approve 37, Disapprove 58",Disapprove +21,2018-03-05,17586.0,2018.0
1672,President Trump Job Approval,Monmouth,"Approve 40, Disapprove 54",Disapprove +14,2018-03-07,17587.0,2018.0
1673,President Trump Job Approval,Quinnipiac,"Approve 38, Disapprove 56",Disapprove +18,2018-03-07,17589.0,2018.0
1674,President Trump Job Approval,Economist/YouGov,"Approve 41, Disapprove 54",Disapprove +13,2018-03-07,17590.0,2018.0
1675,President Trump Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 54",Disapprove +14,2018-03-08,17601.0,2018.0
1676,President Trump Job Approval,Marist,"Approve 44, Disapprove 49",Disapprove +5,2018-03-08,17602.0,2018.0
1677,President Trump Job Approval,Gallup,"Approve 39, Disapprove 56",Disapprove +17,2018-03-12,17608.0,2018.0
1678,President Trump Job Approval,GWU/Battleground,"Approve 42, Disapprove 55",Disapprove +13,2018-03-13,17609.0,2018.0
1679,President Trump Job Approval,CBS News,"Approve 38, Disapprove 57",Disapprove +19,2018-03-13,17610.0,2018.0
1680,President Trump Job Approval,Rasmussen Reports,"Approve 47, Disapprove 52",Disapprove +5,2018-03-14,17614.0,2018.0
1681,President Trump Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 56",Disapprove +17,2018-03-14,17615.0,2018.0
1682,President Trump Job Approval,Economist/YouGov,"Approve 42, Disapprove 54",Disapprove +12,2018-03-14,17616.0,2018.0
1683,President Trump Job Approval,Pew Research,"Approve 42, Disapprove 53",Disapprove +11,2018-03-15,17623.0,2018.0
1684,President Trump Job Approval,NBC News/Wall St. Jrnl,"Approve 43, Disapprove 53",Disapprove +10,2018-03-18,17625.0,2018.0
1685,President Trump Job Approval,Gallup,"Approve 40, Disapprove 56",Disapprove +16,2018-03-19,17627.0,2018.0
1686,President Trump Job Approval,Economist/YouGov,"Approve 41, Disapprove 54",Disapprove +13,2018-03-21,17638.0,2018.0
1687,President Trump Job Approval,Quinnipiac,"Approve 40, Disapprove 53",Disapprove +13,2018-03-21,17640.0,2018.0
1688,President Trump Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 52",Disapprove +8,2018-03-22,17645.0,2018.0
1689,President Trump Job Approval,Marist,"Approve 42, Disapprove 51",Disapprove +9,2018-03-23,17646.0,2018.0
1690,President Trump Job Approval,FOX News,"Approve 45, Disapprove 52",Disapprove +7,2018-03-25,17649.0,2018.0
1691,President Trump Job Approval,Gallup,"Approve 39, Disapprove 55",Disapprove +16,2018-03-26,17652.0,2018.0
1692,President Trump Job Approval,CNN,"Approve 43, Disapprove 53",Disapprove +10,2018-03-26,17653.0,2018.0
1693,President Trump Job Approval,PPP (D),"Approve 39, Disapprove 54",Disapprove +15,2018-03-27,17654.0,2018.0
1694,President Trump Job Approval,CNBC,"Approve 39, Disapprove 50",Disapprove +11,2018-03-27,17656.0,2018.0
1695,President Trump Job Approval,Economist/YouGov,"Approve 41, Disapprove 54",Disapprove +13,2018-03-28,17663.0,2018.0
1696,President Trump Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 55",Disapprove +14,2018-03-29,17666.0,2018.0
1697,President Trump Job Approval,Gallup,"Approve 39, Disapprove 55",Disapprove +16,2018-04-02,17677.0,2018.0
1698,President Trump Job Approval,IBD/TIPP,"Approve 38, Disapprove 56",Disapprove +18,2018-04-02,17678.0,2018.0
1699,President Trump Job Approval,Harvard-Harris,"Approve 44, Disapprove 56",Disapprove +12,2018-04-02,17679.0,2018.0
1700,President Trump Job Approval,Economist/YouGov,"Approve 41, Disapprove 55",Disapprove +14,2018-04-04,17681.0,2018.0
1701,President Trump Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 56",Disapprove +15,2018-04-04,17683.0,2018.0
1702,President Trump Job Approval,Gallup,"Approve 41, Disapprove 54",Disapprove +13,2018-04-09,17693.0,2018.0
1703,President Trump Job Approval,Quinnipiac,"Approve 41, Disapprove 52",Disapprove +11,2018-04-10,17694.0,2018.0
1704,President Trump Job Approval,Economist/YouGov,"Approve 42, Disapprove 53",Disapprove +11,2018-04-11,17695.0,2018.0
1705,President Trump Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 58",Disapprove +19,2018-04-11,17699.0,2018.0
1706,President Trump Job Approval,NBC News/Wall St. Jrnl,"Approve 39, Disapprove 57",Disapprove +18,2018-04-15,17717.0,2018.0
1707,President Trump Job Approval,ABC News/Wash Post,"Approve 44, Disapprove 54",Disapprove +10,2018-04-15,17718.0,2018.0
1708,President Trump Job Approval,Gallup,"Approve 39, Disapprove 55",Disapprove +16,2018-04-16,17721.0,2018.0
1709,President Trump Job Approval,NPR/PBS/Marist,"Approve 39, Disapprove 54",Disapprove +15,2018-04-18,17733.0,2018.0
1710,President Trump Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 56",Disapprove +15,2018-04-18,17734.0,2018.0
1711,President Trump Job Approval,Economist/YouGov,"Approve 42, Disapprove 55",Disapprove +13,2018-04-18,17735.0,2018.0
1712,President Trump Job Approval,Gallup,"Approve 38, Disapprove 57",Disapprove +19,2018-04-23,17753.0,2018.0
1713,President Trump Job Approval,Rasmussen Reports,"Approve 48, Disapprove 50",Disapprove +2,2018-04-24,17761.0,2018.0
1714,President Trump Job Approval,FOX News,"Approve 44, Disapprove 53",Disapprove +9,2018-04-25,17765.0,2018.0
1715,President Trump Job Approval,Quinnipiac,"Approve 39, Disapprove 54",Disapprove +15,2018-04-25,17766.0,2018.0
1716,President Trump Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 55",Disapprove +14,2018-04-25,17767.0,2018.0
1717,President Trump Job Approval,Economist/YouGov,"Approve 43, Disapprove 53",Disapprove +10,2018-04-25,17768.0,2018.0
1718,President Trump Job Approval,Harvard-Harris,"Approve 44, Disapprove 56",Disapprove +12,2018-04-26,17779.0,2018.0
1719,President Trump Job Approval,Gallup,"Approve 42, Disapprove 53",Disapprove +11,2018-04-30,17786.0,2018.0
1720,President Trump Job Approval,Monmouth,"Approve 45, Disapprove 48",Disapprove +3,2018-05-01,17787.0,2018.0
1721,President Trump Job Approval,Economist/YouGov,"Approve 44, Disapprove 53",Disapprove +9,2018-05-02,17792.0,2018.0
1722,President Trump Job Approval,Pew Research,"Approve 42, Disapprove 54",Disapprove +12,2018-05-04,17802.0,2018.0
1723,President Trump Job Approval,Reuters/Ipsos,"Approve 49, Disapprove 49",Tie,2018-05-05,17806.0,2018.0
1724,President Trump Job Approval,Gallup,"Approve 42, Disapprove 52",Disapprove +10,2018-05-07,17809.0,2018.0
1725,President Trump Job Approval,CNN,"Approve 44, Disapprove 51",Disapprove +7,2018-05-07,17811.0,2018.0
1726,President Trump Job Approval,IBD/TIPP,"Approve 38, Disapprove 56",Disapprove +18,2018-05-08,17813.0,2018.0
1727,President Trump Job Approval,CBS News,"Approve 40, Disapprove 55",Disapprove +15,2018-05-08,17814.0,2018.0
1728,President Trump Job Approval,Economist/YouGov,"Approve 44, Disapprove 52",Disapprove +8,2018-05-09,17815.0,2018.0
1729,President Trump Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 53",Disapprove +8,2018-05-09,17818.0,2018.0
1730,President Trump Job Approval,Gallup,"Approve 43, Disapprove 52",Disapprove +9,2018-05-14,17828.0,2018.0
1731,President Trump Job Approval,Economist/YouGov,"Approve 44, Disapprove 52",Disapprove +8,2018-05-16,17830.0,2018.0
1732,President Trump Job Approval,Reuters/Ipsos,"Approve 46, Disapprove 53",Disapprove +7,2018-05-16,17835.0,2018.0
1733,President Trump Job Approval,Gallup,"Approve 42, Disapprove 54",Disapprove +12,2018-05-21,17848.0,2018.0
1734,President Trump Job Approval,Economist/YouGov,"Approve 41, Disapprove 54",Disapprove +13,2018-05-23,17855.0,2018.0
1735,President Trump Job Approval,Reuters/Ipsos,"Approve 47, Disapprove 51",Disapprove +4,2018-05-23,17856.0,2018.0
1736,President Trump Job Approval,Harvard-Harris,"Approve 45, Disapprove 55",Disapprove +10,2018-05-24,17866.0,2018.0
1737,President Trump Job Approval,Gallup,"Approve 40, Disapprove 55",Disapprove +15,2018-05-28,17875.0,2018.0
1738,President Trump Job Approval,Economist/YouGov,"Approve 45, Disapprove 51",Disapprove +6,2018-05-30,17882.0,2018.0
1739,President Trump Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 53",Disapprove +9,2018-05-31,17887.0,2018.0
1740,President Trump Job Approval,Rasmussen Reports,"Approve 47, Disapprove 52",Disapprove +5,2018-05-31,17891.0,2018.0
1741,President Trump Job Approval,Gallup,"Approve 41, Disapprove 55",Disapprove +14,2018-06-04,17903.0,2018.0
1742,President Trump Job Approval,Quinnipiac,"Approve 40, Disapprove 51",Disapprove +11,2018-06-06,17918.0,2018.0
1743,President Trump Job Approval,Economist/YouGov,"Approve 42, Disapprove 54",Disapprove +12,2018-06-06,17919.0,2018.0
1744,President Trump Job Approval,IBD/TIPP,"Approve 36, Disapprove 55",Disapprove +19,2018-06-06,17920.0,2018.0
1745,President Trump Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 57",Disapprove +17,2018-06-06,17921.0,2018.0
1746,President Trump Job Approval,NBC News/Wall St. Jrnl,"Approve 44, Disapprove 53",Disapprove +9,2018-06-07,17933.0,2018.0
1747,President Trump Job Approval,FOX News,"Approve 45, Disapprove 51",Disapprove +6,2018-06-08,17939.0,2018.0
1748,President Trump Job Approval,Gallup,"Approve 42, Disapprove 54",Disapprove +12,2018-06-11,17945.0,2018.0
1749,President Trump Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 54",Disapprove +11,2018-06-13,17951.0,2018.0
1750,President Trump Job Approval,PPP (D),"Approve 39, Disapprove 54",Disapprove +15,2018-06-13,17954.0,2018.0
1751,President Trump Job Approval,Economist/YouGov,"Approve 45, Disapprove 51",Disapprove +6,2018-06-13,17964.0,2018.0
1752,President Trump Job Approval,Monmouth,"Approve 45, Disapprove 46",Disapprove +1,2018-06-14,17972.0,2018.0
1753,President Trump Job Approval,CBS News,"Approve 42, Disapprove 52",Disapprove +10,2018-06-18,17976.0,2018.0
1754,President Trump Job Approval,CNN,"Approve 41, Disapprove 54",Disapprove +13,2018-06-18,17977.0,2018.0
1755,President Trump Job Approval,Gallup,"Approve 45, Disapprove 50",Disapprove +5,2018-06-18,17978.0,2018.0
1756,President Trump Job Approval,Quinnipiac,"Approve 43, Disapprove 52",Disapprove +9,2018-06-20,17995.0,2018.0
1757,President Trump Job Approval,USA Today/Suffolk,"Approve 43, Disapprove 51",Disapprove +8,2018-06-20,17997.0,2018.0
1758,President Trump Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 53",Disapprove +9,2018-06-20,17999.0,2018.0
1759,President Trump Job Approval,Economist/YouGov,"Approve 44, Disapprove 50",Disapprove +6,2018-06-20,18000.0,2018.0
1760,President Trump Job Approval,Pew Research,"Approve 42, Disapprove 53",Disapprove +11,2018-06-20,18009.0,2018.0
1761,President Trump Job Approval,CNBC,"Approve 41, Disapprove 47",Disapprove +6,2018-06-25,18029.0,2018.0
1762,President Trump Job Approval,Gallup,"Approve 41, Disapprove 55",Disapprove +14,2018-06-25,18033.0,2018.0
1763,President Trump Job Approval,Economist/YouGov,"Approve 43, Disapprove 52",Disapprove +9,2018-06-27,18044.0,2018.0
1764,President Trump Job Approval,Harvard-Harris,"Approve 47, Disapprove 53",Disapprove +6,2018-06-27,18048.0,2018.0
1765,President Trump Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 51",Disapprove +6,2018-06-27,18049.0,2018.0
1766,President Trump Job Approval,Rasmussen Reports,"Approve 47, Disapprove 52",Disapprove +5,2018-06-29,18066.0,2018.0
1767,President Trump Job Approval,Gallup,"Approve 42, Disapprove 53",Disapprove +11,2018-07-02,18072.0,2018.0
1768,President Trump Job Approval,IBD/TIPP,"Approve 41, Disapprove 54",Disapprove +13,2018-07-02,18079.0,2018.0
1769,President Trump Job Approval,Quinnipiac,"Approve 40, Disapprove 55",Disapprove +15,2018-07-03,18080.0,2018.0
1770,President Trump Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 54",Disapprove +11,2018-07-04,18084.0,2018.0
1771,President Trump Job Approval,Economist/YouGov,"Approve 45, Disapprove 51",Disapprove +6,2018-07-05,18086.0,2018.0
1772,President Trump Job Approval,Gallup,"Approve 41, Disapprove 56",Disapprove +15,2018-07-09,18098.0,2018.0
1773,President Trump Job Approval,Emerson,"Approve 43, Disapprove 50",Disapprove +7,2018-07-09,18099.0,2018.0
1774,President Trump Job Approval,Economist/YouGov,"Approve 43, Disapprove 52",Disapprove +9,2018-07-11,18103.0,2018.0
1775,President Trump Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 57",Disapprove +16,2018-07-11,18106.0,2018.0
1776,President Trump Job Approval,FOX News,"Approve 46, Disapprove 51",Disapprove +5,2018-07-13,18116.0,2018.0
1777,President Trump Job Approval,Gallup,"Approve 43, Disapprove 52",Disapprove +9,2018-07-16,18131.0,2018.0
1778,President Trump Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 54",Disapprove +12,2018-07-18,18145.0,2018.0
1779,President Trump Job Approval,Economist/YouGov,"Approve 44, Disapprove 52",Disapprove +8,2018-07-18,18146.0,2018.0
